" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,16-Idaho,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,ID,ID Total Mig - US & For,21872,44275,953441"
"97,ID,ID Total Mig - US,21451,43453,937600"
"98,ID,ID Total Mig - Foreign,421,822,15840"
"16,ID,ID Non-Migrants,505181,1174039,27049279"
"53,WA,WASHINGTON,4213,7939,161352"
"49,UT,UTAH,2485,5520,121337"
"06,CA,CALIFORNIA,2337,4397,100454"
"41,OR,OREGON,1986,3837,71301"
"04,AZ,ARIZONA,960,1947,39469"
"32,NV,NEVADA,915,1808,34753"
"48,TX,TEXAS,912,2052,37047"
"30,MT,MONTANA,896,1773,34631"
"08,CO,COLORADO,764,1540,37685"
"56,WY,WYOMING,513,1157,22434"
"12,FL,FLORIDA,421,819,42891"
"57,FR,Foreign,421,822,15840"
"27,MN,MINNESOTA,326,802,32446"
"02,AK,ALASKA,323,678,14404"
"51,VA,VIRGINIA,323,746,22393"
"17,IL,ILLINOIS,232,471,10723"
"36,NY,NEW YORK,225,412,8588"
"29,MO,MISSOURI,215,463,7813"
"37,NC,NORTH CAROLINA,215,477,10054"
"35,NM,NEW MEXICO,211,424,9401"
"39,OH,OHIO,205,465,8744"
"15,HI,HAWAII,175,318,5842"
"55,WI,WISCONSIN,171,353,7172"
"13,GA,GEORGIA,170,378,6183"
"47,TN,TENNESSEE,164,324,7286"
"40,OK,OKLAHOMA,155,335,4258"
"42,PA,PENNSYLVANIA,155,339,7394"
"26,MI,MICHIGAN,153,331,6311"
"20,KS,KANSAS,137,307,4729"
"45,SC,SOUTH CAROLINA,129,298,7133"
"19,IA,IOWA,122,277,4618"
"31,NE,NEBRASKA,118,236,3036"
"18,IN,INDIANA,108,217,3396"
"24,MD,MARYLAND,96,175,3567"
"46,SD,SOUTH DAKOTA,95,208,4763"
"25,MA,MASSACHUSETTS,94,144,5157"
"05,AR,ARKANSAS,91,197,2747"
"38,ND,NORTH DAKOTA,83,170,3126"
"01,AL,ALABAMA,82,184,3541"
"22,LA,LOUISIANA,79,144,3072"
"21,KY,KENTUCKY,75,182,1833"
"28,MS,MISSISSIPPI,54,110,2220"
"34,NJ,NEW JERSEY,54,95,2300"
"09,CT,CONNECTICUT,43,83,2179"
"23,ME,MAINE,33,68,2200"
"54,WV,WEST VIRGINIA,32,68,1100"
"11,DC,DISTRICT OF COLUMBIA,30,32,1193"
"33,NH,NEW HAMPSHIRE,29,61,1666"
"50,VT,VERMONT,25,45,994"
"44,RI,RHODE ISLAND,12,30,394"
"10,DE,DELAWARE,10,17,274"
