" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,24-Maryland,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,MD,MD Total Mig - US & For,86516,157178,4884162"
"97,MD,MD Total Mig - US,83718,151913,4753811"
"98,MD,MD Total Mig - Foreign,2798,5265,130351"
"24,MD,MD Non-Migrants,2129538,4450866,154297802"
"51,VA,VIRGINIA,13656,24007,777781"
"42,PA,PENNSYLVANIA,9029,16896,496741"
"11,DC,DISTRICT OF COLUMBIA,7580,12114,357955"
"12,FL,FLORIDA,6142,11040,489960"
"37,NC,NORTH CAROLINA,5382,10741,289473"
"36,NY,NEW YORK,4488,6978,217262"
"06,CA,CALIFORNIA,4034,6706,234361"
"48,TX,TEXAS,3590,7484,221501"
"13,GA,GEORGIA,3014,6109,159569"
"10,DE,DELAWARE,2932,5313,155406"
"57,FR,Foreign,2798,5265,130351"
"54,WV,WEST VIRGINIA,2472,4875,70816"
"34,NJ,NEW JERSEY,2078,3634,122312"
"45,SC,SOUTH CAROLINA,1997,3826,114856"
"25,MA,MASSACHUSETTS,1378,2217,86659"
"39,OH,OHIO,1301,2416,72455"
"17,IL,ILLINOIS,1272,2123,79332"
"08,CO,COLORADO,1057,2019,76144"
"47,TN,TENNESSEE,1015,2048,59817"
"04,AZ,ARIZONA,1008,1856,60575"
"53,WA,WASHINGTON,893,1641,53943"
"09,CT,CONNECTICUT,640,1150,53012"
"26,MI,MICHIGAN,627,1186,37654"
"18,IN,INDIANA,573,1119,29852"
"29,MO,MISSOURI,545,1042,32146"
"01,AL,ALABAMA,524,1070,30756"
"32,NV,NEVADA,499,900,30675"
"22,LA,LOUISIANA,481,886,18806"
"21,KY,KENTUCKY,464,932,24901"
"15,HI,HAWAII,453,867,22256"
"41,OR,OREGON,410,716,25044"
"55,WI,WISCONSIN,345,616,20955"
"27,MN,MINNESOTA,336,594,21715"
"20,KS,KANSAS,314,634,17965"
"49,UT,UTAH,304,666,15210"
"35,NM,NEW MEXICO,296,534,17019"
"40,OK,OKLAHOMA,292,552,12972"
"28,MS,MISSISSIPPI,285,561,14445"
"33,NH,NEW HAMPSHIRE,251,477,20105"
"23,ME,MAINE,247,491,15209"
"19,IA,IOWA,246,474,13266"
"05,AR,ARKANSAS,207,429,9958"
"44,RI,RHODE ISLAND,169,293,8838"
"02,AK,ALASKA,167,318,7116"
"50,VT,VERMONT,157,274,18128"
"16,ID,IDAHO,140,280,6400"
"31,NE,NEBRASKA,124,239,7024"
"30,MT,MONTANA,99,192,14613"
"46,SD,SOUTH DAKOTA,82,137,4737"
"56,WY,WYOMING,75,130,3838"
"38,ND,NORTH DAKOTA,48,111,2279"
