" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,27-Minnesota,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,MN,MN Total Mig - US & For,49736,85923,2707183"
"97,MN,MN Total Mig - US,48586,84154,2660709"
"98,MN,MN Total Mig - Foreign,1150,1769,46474"
"27,MN,MN Non-Migrants,2060441,4373529,134307721"
"55,WI,WISCONSIN,6819,11760,324407"
"06,CA,CALIFORNIA,3560,5698,192352"
"38,ND,NORTH DAKOTA,3503,5448,113237"
"48,TX,TEXAS,2861,5778,144566"
"17,IL,ILLINOIS,2687,4519,151667"
"19,IA,IOWA,2403,4345,106741"
"12,FL,FLORIDA,2280,3901,238883"
"04,AZ,ARIZONA,2172,3661,235499"
"46,SD,SOUTH DAKOTA,1919,3296,76183"
"08,CO,COLORADO,1835,2985,98531"
"53,WA,WASHINGTON,1396,2378,74376"
"36,NY,NEW YORK,1375,1947,70229"
"57,FR,Foreign,1150,1769,46474"
"37,NC,NORTH CAROLINA,880,1732,61145"
"29,MO,MISSOURI,856,1613,46130"
"26,MI,MICHIGAN,848,1565,46437"
"13,GA,GEORGIA,837,1605,46216"
"51,VA,VIRGINIA,829,1416,45616"
"39,OH,OHIO,776,1421,48085"
"31,NE,NEBRASKA,683,1350,27957"
"18,IN,INDIANA,679,1317,38615"
"41,OR,OREGON,654,1052,28533"
"32,NV,NEVADA,640,1002,31159"
"25,MA,MASSACHUSETTS,631,918,35227"
"42,PA,PENNSYLVANIA,572,1011,32719"
"20,KS,KANSAS,538,1046,25322"
"47,TN,TENNESSEE,521,954,24440"
"30,MT,MONTANA,505,828,18455"
"24,MD,MARYLAND,464,811,22731"
"34,NJ,NEW JERSEY,444,768,30877"
"49,UT,UTAH,333,611,18235"
"40,OK,OKLAHOMA,325,690,12897"
"02,AK,ALASKA,324,549,14915"
"05,AR,ARKANSAS,314,637,14616"
"45,SC,SOUTH CAROLINA,313,619,18215"
"35,NM,NEW MEXICO,306,543,15311"
"21,KY,KENTUCKY,263,486,12568"
"09,CT,CONNECTICUT,261,487,32490"
"56,WY,WYOMING,253,438,9633"
"22,LA,LOUISIANA,242,458,8184"
"15,HI,HAWAII,231,355,10869"
"16,ID,IDAHO,228,427,10460"
"11,DC,DISTRICT OF COLUMBIA,215,237,8637"
"01,AL,ALABAMA,206,401,10035"
"28,MS,MISSISSIPPI,172,355,7788"
"23,ME,MAINE,107,197,5001"
"33,NH,NEW HAMPSHIRE,94,142,4890"
"50,VT,VERMONT,80,122,3561"
"10,DE,DELAWARE,57,100,2482"
"44,RI,RHODE ISLAND,55,97,1932"
"54,WV,WEST VIRGINIA,40,78,1653"
