" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,53-Washington,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,WA,WA Total Mig - US & For,78611,147273,3893764"
"97,WA,WA Total Mig - US,75011,140467,3713817"
"98,WA,WA Total Mig - Foreign,3600,6806,179947"
"53,WA,WA Non-Migrants,2380874,5031445,157516972"
"06,CA,CALIFORNIA,13073,23029,744060"
"41,OR,OREGON,10397,17878,433927"
"48,TX,TEXAS,4927,10472,254570"
"04,AZ,ARIZONA,4374,8255,238078"
"16,ID,IDAHO,4167,7967,175134"
"57,FR,Foreign,3600,6806,179947"
"12,FL,FLORIDA,2580,4813,136206"
"08,CO,COLORADO,2289,4166,116135"
"32,NV,NEVADA,1996,3591,99341"
"30,MT,MONTANA,1980,3572,83533"
"36,NY,NEW YORK,1949,2855,95731"
"15,HI,HAWAII,1638,3103,77857"
"51,VA,VIRGINIA,1631,3423,87626"
"49,UT,UTAH,1613,3575,73720"
"17,IL,ILLINOIS,1444,2632,81672"
"02,AK,ALASKA,1388,2525,56853"
"13,GA,GEORGIA,1374,2987,66170"
"37,NC,NORTH CAROLINA,1356,2773,57462"
"29,MO,MISSOURI,955,1928,38078"
"27,MN,MINNESOTA,936,1668,57041"
"42,PA,PENNSYLVANIA,931,1689,47929"
"25,MA,MASSACHUSETTS,863,1299,47492"
"39,OH,OHIO,862,1672,41440"
"47,TN,TENNESSEE,829,1755,46351"
"26,MI,MICHIGAN,751,1429,32625"
"35,NM,NEW MEXICO,745,1367,35173"
"24,MD,MARYLAND,723,1385,39439"
"55,WI,WISCONSIN,695,1375,35847"
"40,OK,OKLAHOMA,691,1479,24729"
"45,SC,SOUTH CAROLINA,631,1410,33257"
"20,KS,KANSAS,613,1355,29097"
"18,IN,INDIANA,580,1161,25785"
"22,LA,LOUISIANA,542,1024,22795"
"34,NJ,NEW JERSEY,537,949,34080"
"01,AL,ALABAMA,532,1244,26061"
"19,IA,IOWA,504,1008,21954"
"21,KY,KENTUCKY,461,1053,21444"
"56,WY,WYOMING,419,825,18218"
"09,CT,CONNECTICUT,392,740,31851"
"05,AR,ARKANSAS,372,748,16858"
"31,NE,NEBRASKA,361,743,15552"
"46,SD,SOUTH DAKOTA,283,570,11877"
"38,ND,NORTH DAKOTA,271,507,9993"
"11,DC,DISTRICT OF COLUMBIA,252,301,11864"
"28,MS,MISSISSIPPI,252,524,9810"
"23,ME,MAINE,197,349,8513"
"33,NH,NEW HAMPSHIRE,158,297,10446"
"44,RI,RHODE ISLAND,140,300,7404"
"50,VT,VERMONT,128,198,14151"
"54,WV,WEST VIRGINIA,127,272,4045"
"10,DE,DELAWARE,102,227,4543"
