" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,17-Illinois,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,IL,IL Total Mig - US & For,122724,223922,7011952"
"97,IL,IL Total Mig - US,119375,218270,6796652"
"98,IL,IL Total Mig - Foreign,3349,5652,215300"
"17,IL,IL Non-Migrants,4794976,10476554,315076125"
"18,IN,INDIANA,10945,22523,480747"
"06,CA,CALIFORNIA,9719,15934,604144"
"55,WI,WISCONSIN,8698,16535,435696"
"12,FL,FLORIDA,8187,14293,724355"
"29,MO,MISSOURI,8075,13987,343508"
"48,TX,TEXAS,8069,16886,460363"
"19,IA,IOWA,5232,9590,203832"
"26,MI,MICHIGAN,4498,7823,240986"
"04,AZ,ARIZONA,4455,7771,268246"
"36,NY,NEW YORK,4111,5868,274910"
"13,GA,GEORGIA,3456,6855,197482"
"57,FR,Foreign,3349,5652,215300"
"39,OH,OHIO,3228,6035,197972"
"08,CO,COLORADO,3027,5080,191821"
"47,TN,TENNESSEE,2897,5569,143298"
"37,NC,NORTH CAROLINA,2695,5095,181585"
"27,MN,MINNESOTA,2686,4937,155962"
"51,VA,VIRGINIA,2595,4796,148148"
"53,WA,WASHINGTON,2055,3644,127873"
"21,KY,KENTUCKY,1999,3880,86793"
"42,PA,PENNSYLVANIA,1971,3664,138983"
"32,NV,NEVADA,1817,3162,86182"
"34,NJ,NEW JERSEY,1611,2871,124501"
"25,MA,MASSACHUSETTS,1509,2341,105081"
"24,MD,MARYLAND,1226,2083,76542"
"45,SC,SOUTH CAROLINA,1211,2326,78266"
"05,AR,ARKANSAS,1189,2325,47465"
"20,KS,KANSAS,1175,2383,67188"
"01,AL,ALABAMA,1146,2252,46266"
"28,MS,MISSISSIPPI,1044,2067,38133"
"41,OR,OREGON,975,1532,46628"
"40,OK,OKLAHOMA,868,1726,37349"
"22,LA,LOUISIANA,833,1531,31056"
"09,CT,CONNECTICUT,774,1401,105299"
"31,NE,NEBRASKA,672,1348,39962"
"35,NM,NEW MEXICO,630,1122,30995"
"11,DC,DISTRICT OF COLUMBIA,599,702,32148"
"15,HI,HAWAII,553,989,22613"
"49,UT,UTAH,517,1094,25199"
"02,AK,ALASKA,292,521,10609"
"30,MT,MONTANA,285,466,12713"
"16,ID,IDAHO,266,502,13941"
"46,SD,SOUTH DAKOTA,224,400,13382"
"56,WY,WYOMING,215,374,26894"
"33,NH,NEW HAMPSHIRE,200,370,17095"
"54,WV,WEST VIRGINIA,183,349,8216"
"10,DE,DELAWARE,177,292,9084"
"23,ME,MAINE,167,266,8757"
"44,RI,RHODE ISLAND,160,265,12175"
"38,ND,NORTH DAKOTA,154,272,6357"
"50,VT,VERMONT,105,173,9854"
