" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,20-Kansas,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,KS,KS Total Mig - US & For,40339,78390,1964727"
"97,KS,KS Total Mig - US,39415,76509,1928194"
"98,KS,KS Total Mig - Foreign,924,1881,36533"
"20,KS,KS Non-Migrants,1018723,2241185,59755733"
"29,MO,MISSOURI,9529,16749,389745"
"48,TX,TEXAS,4414,9632,224505"
"40,OK,OKLAHOMA,2870,5843,106398"
"08,CO,COLORADO,2112,3988,87918"
"06,CA,CALIFORNIA,2086,3703,99609"
"12,FL,FLORIDA,1335,2404,112099"
"31,NE,NEBRASKA,1314,2540,51407"
"17,IL,ILLINOIS,1182,2095,60280"
"04,AZ,ARIZONA,1042,1967,53041"
"57,FR,Foreign,924,1881,36533"
"53,WA,WASHINGTON,847,1747,42173"
"19,IA,IOWA,817,1588,45642"
"13,GA,GEORGIA,744,1663,39765"
"37,NC,NORTH CAROLINA,732,1548,39096"
"51,VA,VIRGINIA,719,1604,39722"
"05,AR,ARKANSAS,702,1382,31108"
"36,NY,NEW YORK,623,1096,24669"
"27,MN,MINNESOTA,601,1146,31473"
"47,TN,TENNESSEE,566,1237,27464"
"39,OH,OHIO,481,992,24331"
"18,IN,INDIANA,456,988,22003"
"35,NM,NEW MEXICO,420,906,16697"
"42,PA,PENNSYLVANIA,377,750,31650"
"32,NV,NEVADA,371,633,90610"
"41,OR,OREGON,368,650,15282"
"26,MI,MICHIGAN,352,705,15281"
"22,LA,LOUISIANA,329,705,11521"
"21,KY,KENTUCKY,328,711,16516"
"01,AL,ALABAMA,299,674,12935"
"45,SC,SOUTH CAROLINA,299,577,17694"
"55,WI,WISCONSIN,293,615,15764"
"49,UT,UTAH,263,594,10964"
"24,MD,MARYLAND,261,533,11571"
"46,SD,SOUTH DAKOTA,241,490,10885"
"25,MA,MASSACHUSETTS,228,368,11510"
"34,NJ,NEW JERSEY,211,412,12552"
"56,WY,WYOMING,205,398,8717"
"15,HI,HAWAII,197,470,7685"
"28,MS,MISSISSIPPI,180,366,6101"
"16,ID,IDAHO,170,395,6796"
"30,MT,MONTANA,153,314,5140"
"02,AK,ALASKA,134,271,6038"
"09,CT,CONNECTICUT,103,192,7965"
"38,ND,NORTH DAKOTA,92,204,4516"
"11,DC,DISTRICT OF COLUMBIA,74,91,2423"
"23,ME,MAINE,73,152,2801"
"33,NH,NEW HAMPSHIRE,66,126,9260"
"54,WV,WEST VIRGINIA,60,118,1999"
"10,DE,DELAWARE,40,78,2052"
"44,RI,RHODE ISLAND,34,69,2256"
"50,VT,VERMONT,22,30,568"
