" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,50-Vermont,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,VT,VT Total Mig - US & For,10826,16551,476768"
"97,VT,VT Total Mig - US,10530,16125,467584"
"98,VT,VT Total Mig - Foreign,296,426,9184"
"50,VT,VT Non-Migrants,257123,510533,13987091"
"33,NH,NEW HAMPSHIRE,1421,2273,67322"
"36,NY,NEW YORK,1322,1971,53823"
"25,MA,MASSACHUSETTS,1279,1739,50841"
"12,FL,FLORIDA,828,1318,51571"
"06,CA,CALIFORNIA,546,708,20203"
"37,NC,NORTH CAROLINA,444,797,18392"
"09,CT,CONNECTICUT,371,559,17176"
"23,ME,MAINE,365,541,15744"
"08,CO,COLORADO,322,442,13877"
"42,PA,PENNSYLVANIA,316,557,15251"
"57,FR,Foreign,296,426,9184"
"51,VA,VIRGINIA,285,468,14052"
"48,TX,TEXAS,226,362,11403"
"34,NJ,NEW JERSEY,171,242,6792"
"53,WA,WASHINGTON,166,245,6436"
"04,AZ,ARIZONA,165,252,7254"
"13,GA,GEORGIA,161,257,6527"
"45,SC,SOUTH CAROLINA,158,287,8833"
"41,OR,OREGON,155,197,4314"
"24,MD,MARYLAND,149,247,7887"
"47,TN,TENNESSEE,130,242,4370"
"39,OH,OHIO,123,199,5202"
"17,IL,ILLINOIS,122,188,7631"
"44,RI,RHODE ISLAND,112,158,3845"
"49,UT,UTAH,94,146,3387"
"26,MI,MICHIGAN,91,155,4062"
"11,DC,DISTRICT OF COLUMBIA,82,97,3136"
"30,MT,MONTANA,67,98,2386"
"35,NM,NEW MEXICO,67,93,4411"
"27,MN,MINNESOTA,66,121,3244"
"55,WI,WISCONSIN,60,97,2404"
"29,MO,MISSOURI,59,96,1956"
"21,KY,KENTUCKY,54,94,1591"
"02,AK,ALASKA,50,63,1663"
"56,WY,WYOMING,46,65,1893"
"32,NV,NEVADA,44,63,1648"
"15,HI,HAWAII,43,60,1197"
"18,IN,INDIANA,43,81,1730"
"22,LA,LOUISIANA,39,58,1849"
"01,AL,ALABAMA,35,65,1154"
"16,ID,IDAHO,33,69,2844"
"40,OK,OKLAHOMA,32,55,740"
"20,KS,KANSAS,30,49,1010"
"19,IA,IOWA,29,47,761"
"54,WV,WEST VIRGINIA,27,49,1225"
"10,DE,DELAWARE,26,35,1093"
"31,NE,NEBRASKA,22,32,746"
"05,AR,ARKANSAS,20,36,992"
"28,MS,MISSISSIPPI,19,28,1074"
"46,SD,SOUTH DAKOTA,10,15,451"
"38,ND,NORTH DAKOTA,5,9,188"
