" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,08-Colorado,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,CO,CO Total Mig - US & For,68815,129053,3451101"
"97,CO,CO Total Mig - US,66866,125507,3360511"
"98,CO,CO Total Mig - Foreign,1949,3546,90590"
"08,CO,CO Non-Migrants,1716995,3668262,114281243"
"06,CA,CALIFORNIA,8075,13929,413317"
"48,TX,TEXAS,7113,15061,378842"
"04,AZ,ARIZONA,4058,7692,221719"
"12,FL,FLORIDA,3259,5843,180863"
"53,WA,WASHINGTON,2559,4670,137692"
"35,NM,NEW MEXICO,2337,4603,105237"
"17,IL,ILLINOIS,1963,3346,104370"
"57,FR,Foreign,1949,3546,90590"
"36,NY,NEW YORK,1889,2824,83879"
"49,UT,UTAH,1814,4001,87272"
"56,WY,WYOMING,1768,3299,76319"
"20,KS,KANSAS,1724,3534,68521"
"32,NV,NEVADA,1714,3200,78418"
"41,OR,OREGON,1667,2858,74408"
"51,VA,VIRGINIA,1634,3158,98343"
"37,NC,NORTH CAROLINA,1481,2912,74088"
"29,MO,MISSOURI,1458,2764,67163"
"31,NE,NEBRASKA,1408,2752,58295"
"40,OK,OKLAHOMA,1267,2573,57924"
"13,GA,GEORGIA,1254,2528,60488"
"27,MN,MINNESOTA,1170,2038,57614"
"39,OH,OHIO,1086,1966,59262"
"42,PA,PENNSYLVANIA,1056,1867,62264"
"26,MI,MICHIGAN,964,1743,44626"
"19,IA,IOWA,937,1735,43129"
"30,MT,MONTANA,931,1710,41360"
"55,WI,WISCONSIN,922,1656,43217"
"47,TN,TENNESSEE,887,1739,41824"
"25,MA,MASSACHUSETTS,871,1344,60733"
"16,ID,IDAHO,808,1692,40309"
"18,IN,INDIANA,770,1453,35339"
"24,MD,MARYLAND,765,1426,39605"
"15,HI,HAWAII,679,1215,31770"
"22,LA,LOUISIANA,651,1253,26552"
"46,SD,SOUTH DAKOTA,605,1150,26991"
"45,SC,SOUTH CAROLINA,566,1189,35645"
"34,NJ,NEW JERSEY,564,994,42496"
"01,AL,ALABAMA,532,1115,28407"
"05,AR,ARKANSAS,509,984,22544"
"02,AK,ALASKA,489,900,22726"
"21,KY,KENTUCKY,474,1005,20688"
"28,MS,MISSISSIPPI,360,712,12998"
"09,CT,CONNECTICUT,352,635,23101"
"38,ND,NORTH DAKOTA,314,559,12065"
"11,DC,DISTRICT OF COLUMBIA,235,274,13655"
"23,ME,MAINE,220,363,8421"
"33,NH,NEW HAMPSHIRE,215,374,11481"
"50,VT,VERMONT,174,267,6447"
"54,WV,WEST VIRGINIA,142,287,6579"
"44,RI,RHODE ISLAND,95,159,8394"
"10,DE,DELAWARE,81,156,3108"
