" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,15-Hawaii,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,HI,HI Total Mig - US & For,25806,51114,1099394"
"97,HI,HI Total Mig - US,24230,47969,1039841"
"98,HI,HI Total Mig - Foreign,1576,3145,59553"
"15,HI,HI Non-Migrants,495681,1002939,27232139"
"06,CA,CALIFORNIA,5303,9312,227880"
"53,WA,WASHINGTON,1839,3802,85515"
"48,TX,TEXAS,1802,4064,80605"
"57,FR,Foreign,1576,3145,59553"
"32,NV,NEVADA,1412,2583,50602"
"12,FL,FLORIDA,1175,2294,44712"
"51,VA,VIRGINIA,1133,2863,64503"
"41,OR,OREGON,902,1543,34280"
"04,AZ,ARIZONA,836,1665,39232"
"08,CO,COLORADO,739,1399,35149"
"36,NY,NEW YORK,684,1072,23370"
"37,NC,NORTH CAROLINA,618,1397,26561"
"13,GA,GEORGIA,540,1247,22419"
"24,MD,MARYLAND,468,1055,25558"
"17,IL,ILLINOIS,462,896,18695"
"49,UT,UTAH,411,934,14365"
"42,PA,PENNSYLVANIA,364,674,13622"
"39,OH,OHIO,345,676,13107"
"29,MO,MISSOURI,305,641,11542"
"26,MI,MICHIGAN,292,494,11038"
"45,SC,SOUTH CAROLINA,288,622,11953"
"47,TN,TENNESSEE,288,667,12888"
"02,AK,ALASKA,283,605,10611"
"25,MA,MASSACHUSETTS,258,415,13949"
"01,AL,ALABAMA,243,608,10277"
"40,OK,OKLAHOMA,227,559,9954"
"34,NJ,NEW JERSEY,212,359,12588"
"27,MN,MINNESOTA,209,351,6922"
"35,NM,NEW MEXICO,207,392,8560"
"55,WI,WISCONSIN,203,370,7404"
"22,LA,LOUISIANA,200,415,7070"
"18,IN,INDIANA,199,364,6806"
"16,ID,IDAHO,179,367,9284"
"20,KS,KANSAS,179,398,7078"
"21,KY,KENTUCKY,159,353,6206"
"09,CT,CONNECTICUT,136,263,8366"
"19,IA,IOWA,129,231,5236"
"05,AR,ARKANSAS,122,257,4436"
"28,MS,MISSISSIPPI,121,290,4534"
"30,MT,MONTANA,99,176,3598"
"23,ME,MAINE,97,189,4022"
"31,NE,NEBRASKA,90,183,2939"
"56,WY,WYOMING,71,115,3431"
"44,RI,RHODE ISLAND,62,168,3852"
"33,NH,NEW HAMPSHIRE,59,97,2408"
"11,DC,DISTRICT OF COLUMBIA,55,80,2943"
"10,DE,DELAWARE,51,102,2917"
"38,ND,NORTH DAKOTA,49,115,1977"
"54,WV,WEST VIRGINIA,49,105,1766"
"46,SD,SOUTH DAKOTA,46,95,1564"
"50,VT,VERMONT,30,47,1545"
