" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,05-Arkansas,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,AR,AR Total Mig - US & For,29933,60775,1221584"
"97,AR,AR Total Mig - US,29443,59808,1203113"
"98,AR,AR Total Mig - Foreign,490,967,18471"
"05,AR,AR Non-Migrants,953152,2112481,45094227"
"48,TX,TEXAS,6069,12644,238256"
"40,OK,OKLAHOMA,2977,6270,93321"
"29,MO,MISSOURI,2729,5530,88112"
"47,TN,TENNESSEE,1833,3568,69409"
"22,LA,LOUISIANA,1457,3080,51527"
"06,CA,CALIFORNIA,1380,2592,49336"
"12,FL,FLORIDA,1234,2272,55086"
"28,MS,MISSISSIPPI,936,2024,36645"
"17,IL,ILLINOIS,890,1814,46394"
"13,GA,GEORGIA,761,1600,34777"
"20,KS,KANSAS,675,1375,28911"
"37,NC,NORTH CAROLINA,596,1249,28213"
"08,CO,COLORADO,575,1145,22537"
"04,AZ,ARIZONA,506,987,20987"
"57,FR,Foreign,490,967,18471"
"01,AL,ALABAMA,456,986,17315"
"51,VA,VIRGINIA,437,840,21260"
"53,WA,WASHINGTON,410,781,15139"
"36,NY,NEW YORK,375,633,13589"
"18,IN,INDIANA,373,757,13320"
"26,MI,MICHIGAN,359,754,12530"
"39,OH,OHIO,358,738,24131"
"21,KY,KENTUCKY,334,724,30790"
"55,WI,WISCONSIN,299,617,37067"
"19,IA,IOWA,291,594,10229"
"45,SC,SOUTH CAROLINA,279,551,11476"
"32,NV,NEVADA,252,510,15100"
"27,MN,MINNESOTA,248,491,12405"
"42,PA,PENNSYLVANIA,246,475,15723"
"31,NE,NEBRASKA,218,457,11603"
"35,NM,NEW MEXICO,209,416,8611"
"41,OR,OREGON,192,358,5114"
"24,MD,MARYLAND,170,329,8868"
"49,UT,UTAH,155,326,6264"
"34,NJ,NEW JERSEY,138,275,8779"
"02,AK,ALASKA,115,238,3820"
"15,HI,HAWAII,111,234,3445"
"16,ID,IDAHO,105,235,4116"
"25,MA,MASSACHUSETTS,101,186,5452"
"30,MT,MONTANA,89,200,2875"
"56,WY,WYOMING,84,195,3543"
"46,SD,SOUTH DAKOTA,74,144,4011"
"54,WV,WEST VIRGINIA,56,119,2231"
"09,CT,CONNECTICUT,50,79,2540"
"11,DC,DISTRICT OF COLUMBIA,50,59,1747"
"23,ME,MAINE,40,75,1268"
"33,NH,NEW HAMPSHIRE,35,65,1425"
"38,ND,NORTH DAKOTA,34,61,1096"
"50,VT,VERMONT,31,51,875"
"10,DE,DELAWARE,26,54,1072"
"44,RI,RHODE ISLAND,25,51,771"
