" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,11-DistrictofColumbia,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,DC,DC Total Mig - US & For,25271,38989,1536616"
"97,DC,DC Total Mig - US,24574,37902,1487994"
"98,DC,DC Total Mig - Foreign,697,1087,48622"
"11,DC,DC Non-Migrants,208523,349940,15294284"
"24,MD,MARYLAND,9235,17013,477025"
"51,VA,VIRGINIA,4550,6601,319716"
"36,NY,NEW YORK,1785,2074,120770"
"06,CA,CALIFORNIA,1393,1729,94038"
"57,FR,Foreign,697,1087,48622"
"42,PA,PENNSYLVANIA,639,816,39246"
"37,NC,NORTH CAROLINA,614,977,30459"
"12,FL,FLORIDA,601,845,49089"
"25,MA,MASSACHUSETTS,578,722,36858"
"48,TX,TEXAS,571,829,34956"
"17,IL,ILLINOIS,535,642,37078"
"13,GA,GEORGIA,428,627,23411"
"34,NJ,NEW JERSEY,340,436,23315"
"53,WA,WASHINGTON,250,319,16003"
"08,CO,COLORADO,233,312,19400"
"39,OH,OHIO,220,290,10957"
"09,CT,CONNECTICUT,195,247,13552"
"26,MI,MICHIGAN,185,233,9598"
"45,SC,SOUTH CAROLINA,180,279,11402"
"47,TN,TENNESSEE,146,200,8971"
"04,AZ,ARIZONA,138,210,8482"
"27,MN,MINNESOTA,134,177,7917"
"41,OR,OREGON,133,165,6993"
"22,LA,LOUISIANA,125,168,7049"
"29,MO,MISSOURI,97,127,4451"
"18,IN,INDIANA,95,131,4821"
"01,AL,ALABAMA,87,138,5384"
"10,DE,DELAWARE,86,119,7327"
"54,WV,WEST VIRGINIA,86,123,4837"
"55,WI,WISCONSIN,84,110,4956"
"32,NV,NEVADA,66,91,3456"
"35,NM,NEW MEXICO,64,101,8112"
"21,KY,KENTUCKY,59,87,2501"
"15,HI,HAWAII,58,97,3926"
"23,ME,MAINE,57,76,3550"
"50,VT,VERMONT,57,80,3182"
"44,RI,RHODE ISLAND,54,74,2792"
"33,NH,NEW HAMPSHIRE,50,73,2894"
"28,MS,MISSISSIPPI,49,87,2104"
"20,KS,KANSAS,43,83,2564"
"19,IA,IOWA,38,47,1872"
"49,UT,UTAH,35,55,1817"
"31,NE,NEBRASKA,32,45,1594"
"40,OK,OKLAHOMA,31,49,2199"
"05,AR,ARKANSAS,28,31,1012"
"30,MT,MONTANA,25,40,1168"
"02,AK,ALASKA,23,40,1133"
"56,WY,WYOMING,19,28,1519"
"16,ID,IDAHO,18,21,987"
"46,SD,SOUTH DAKOTA,15,25,1015"
"38,ND,NORTH DAKOTA,10,13,534"
