" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,39-Ohio,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,OH,OH Total Mig - US & For,101574,181527,5433493"
"97,OH,OH Total Mig - US,99614,178109,5346520"
"98,OH,OH Total Mig - Foreign,1960,3418,86973"
"39,OH,OH Non-Migrants,4492815,9232948,240698201"
"12,FL,FLORIDA,11212,19264,879484"
"21,KY,KENTUCKY,6892,12305,263972"
"37,NC,NORTH CAROLINA,5503,10016,286639"
"18,IN,INDIANA,5397,10122,249398"
"48,TX,TEXAS,5365,10691,323455"
"06,CA,CALIFORNIA,5358,8463,266818"
"42,PA,PENNSYLVANIA,4917,8671,232319"
"26,MI,MICHIGAN,4712,8904,243731"
"17,IL,ILLINOIS,4443,7158,255835"
"13,GA,GEORGIA,3916,7530,183788"
"36,NY,NEW YORK,3894,6150,181235"
"51,VA,VIRGINIA,3583,6276,170707"
"47,TN,TENNESSEE,3159,6125,146798"
"54,WV,WEST VIRGINIA,3023,5799,87317"
"04,AZ,ARIZONA,2977,5117,158206"
"45,SC,SOUTH CAROLINA,2855,5298,179374"
"08,CO,COLORADO,1966,3344,109642"
"57,FR,Foreign,1960,3418,86973"
"24,MD,MARYLAND,1705,2882,89048"
"53,WA,WASHINGTON,1445,2552,90516"
"32,NV,NEVADA,1368,2136,58468"
"25,MA,MASSACHUSETTS,1305,2120,91451"
"29,MO,MISSOURI,1301,2390,73312"
"34,NJ,NEW JERSEY,1223,2119,84941"
"01,AL,ALABAMA,1188,2420,54020"
"55,WI,WISCONSIN,1010,1961,60221"
"27,MN,MINNESOTA,873,1687,65496"
"22,LA,LOUISIANA,686,1309,29933"
"41,OR,OREGON,683,1124,29618"
"40,OK,OKLAHOMA,611,1189,29575"
"19,IA,IOWA,574,1088,29355"
"20,KS,KANSAS,568,1167,26979"
"28,MS,MISSISSIPPI,557,1115,20837"
"09,CT,CONNECTICUT,553,994,48945"
"49,UT,UTAH,530,1091,27835"
"05,AR,ARKANSAS,471,943,24258"
"11,DC,DISTRICT OF COLUMBIA,448,511,17656"
"35,NM,NEW MEXICO,433,806,20272"
"15,HI,HAWAII,411,673,14077"
"31,NE,NEBRASKA,309,632,17588"
"02,AK,ALASKA,282,482,9339"
"16,ID,IDAHO,240,505,12647"
"33,NH,NEW HAMPSHIRE,240,444,17357"
"10,DE,DELAWARE,238,424,12954"
"30,MT,MONTANA,230,411,19780"
"23,ME,MAINE,205,347,9618"
"56,WY,WYOMING,205,419,7843"
"46,SD,SOUTH DAKOTA,161,293,7138"
"44,RI,RHODE ISLAND,145,216,6725"
"50,VT,VERMONT,129,219,15955"
"38,ND,NORTH DAKOTA,115,207,4047"
