" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,38-NorthDakota,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,ND,ND Total Mig - US & For,10260,18260,418503"
"97,ND,ND Total Mig - US,9930,17604,407944"
"98,ND,ND Total Mig - Foreign,330,656,10560"
"38,ND,ND Non-Migrants,254561,530106,13989686"
"27,MN,MINNESOTA,3369,5556,131428"
"46,SD,SOUTH DAKOTA,585,1081,22831"
"48,TX,TEXAS,458,929,17762"
"30,MT,MONTANA,446,773,18525"
"08,CO,COLORADO,426,718,17626"
"06,CA,CALIFORNIA,423,681,14327"
"04,AZ,ARIZONA,352,607,19308"
"57,FR,Foreign,330,656,10560"
"53,WA,WASHINGTON,264,446,11401"
"12,FL,FLORIDA,231,435,16367"
"55,WI,WISCONSIN,213,390,9394"
"19,IA,IOWA,190,320,8141"
"17,IL,ILLINOIS,181,325,7633"
"31,NE,NEBRASKA,156,299,7077"
"56,WY,WYOMING,155,304,7355"
"51,VA,VIRGINIA,144,305,7656"
"32,NV,NEVADA,136,211,5268"
"41,OR,OREGON,134,209,4391"
"20,KS,KANSAS,129,243,4454"
"29,MO,MISSOURI,129,256,4675"
"39,OH,OHIO,121,246,5276"
"36,NY,NEW YORK,117,182,3568"
"37,NC,NORTH CAROLINA,111,214,4640"
"16,ID,IDAHO,104,201,4760"
"26,MI,MICHIGAN,100,186,3931"
"13,GA,GEORGIA,98,199,3873"
"40,OK,OKLAHOMA,98,198,4416"
"47,TN,TENNESSEE,92,186,3364"
"49,UT,UTAH,84,155,2629"
"42,PA,PENNSYLVANIA,81,151,3636"
"02,AK,ALASKA,78,185,3401"
"18,IN,INDIANA,76,144,3272"
"45,SC,SOUTH CAROLINA,66,129,2206"
"35,NM,NEW MEXICO,64,120,2660"
"24,MD,MARYLAND,61,106,2473"
"05,AR,ARKANSAS,51,115,2335"
"01,AL,ALABAMA,50,119,2474"
"21,KY,KENTUCKY,49,98,2537"
"22,LA,LOUISIANA,44,97,1830"
"25,MA,MASSACHUSETTS,41,62,1037"
"34,NJ,NEW JERSEY,39,66,1301"
"28,MS,MISSISSIPPI,37,91,1563"
"15,HI,HAWAII,30,63,1349"
"33,NH,NEW HAMPSHIRE,28,57,833"
"09,CT,CONNECTICUT,25,34,646"
"54,WV,WEST VIRGINIA,24,43,740"
"23,ME,MAINE,17,34,515"
"11,DC,DISTRICT OF COLUMBIA,7,9,220"
"50,VT,VERMONT,6,8,240"
"10,DE,DELAWARE,5,11,183"
"44,RI,RHODE ISLAND,5,7,416"
