" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,01-Alabama,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,AL,AL Total Mig - US & For,42812,85864,1892582"
"97,AL,AL Total Mig - US,41744,83636,1842045"
"98,AL,AL Total Mig - Foreign,1068,2228,50537"
"01,AL,AL Non-Migrants,1612276,3579529,83887827"
"13,GA,GEORGIA,7426,14694,293799"
"12,FL,FLORIDA,5744,11079,271960"
"47,TN,TENNESSEE,3638,7031,169674"
"48,TX,TEXAS,3236,6794,147226"
"28,MS,MISSISSIPPI,2691,5543,102563"
"37,NC,NORTH CAROLINA,1638,3393,77300"
"22,LA,LOUISIANA,1520,3089,60704"
"06,CA,CALIFORNIA,1466,2636,59154"
"51,VA,VIRGINIA,1316,2885,72114"
"57,FR,Foreign,1068,2228,50537"
"45,SC,SOUTH CAROLINA,1066,2241,49602"
"39,OH,OHIO,908,1850,35929"
"17,IL,ILLINOIS,861,1746,41018"
"36,NY,NEW YORK,825,1475,31822"
"21,KY,KENTUCKY,750,1612,31783"
"26,MI,MICHIGAN,659,1324,27938"
"18,IN,INDIANA,568,1155,23441"
"29,MO,MISSOURI,559,1128,23687"
"08,CO,COLORADO,537,1120,30021"
"04,AZ,ARIZONA,501,948,23111"
"05,AR,ARKANSAS,482,1020,22694"
"53,WA,WASHINGTON,471,952,23150"
"42,PA,PENNSYLVANIA,447,907,22494"
"24,MD,MARYLAND,440,824,18985"
"40,OK,OKLAHOMA,350,735,13993"
"20,KS,KANSAS,343,784,16251"
"34,NJ,NEW JERSEY,266,493,12939"
"55,WI,WISCONSIN,259,481,10701"
"25,MA,MASSACHUSETTS,257,453,9627"
"15,HI,HAWAII,240,532,9574"
"32,NV,NEVADA,221,455,9394"
"02,AK,ALASKA,219,500,9658"
"35,NM,NEW MEXICO,168,322,10910"
"19,IA,IOWA,167,394,12169"
"27,MN,MINNESOTA,152,324,7629"
"41,OR,OREGON,148,254,4904"
"54,WV,WEST VIRGINIA,140,319,5888"
"09,CT,CONNECTICUT,137,269,5126"
"49,UT,UTAH,130,319,8183"
"31,NE,NEBRASKA,124,279,5636"
"11,DC,DISTRICT OF COLUMBIA,98,122,3751"
"23,ME,MAINE,88,177,3553"
"16,ID,IDAHO,79,170,3123"
"30,MT,MONTANA,79,163,3861"
"56,WY,WYOMING,72,122,2753"
"33,NH,NEW HAMPSHIRE,59,124,2627"
"46,SD,SOUTH DAKOTA,50,102,2121"
"10,DE,DELAWARE,49,103,2858"
"44,RI,RHODE ISLAND,37,69,2121"
"38,ND,NORTH DAKOTA,35,74,1373"
"50,VT,VERMONT,28,51,1153"
