" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,48-Texas,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,TX,TX Total Mig - US & For,176550,354440,9097316"
"97,TX,TX Total Mig - US,168206,337997,8563093"
"98,TX,TX Total Mig - Foreign,8344,16443,534223"
"48,TX,TX Non-Migrants,7850255,18101838,449777301"
"06,CA,CALIFORNIA,18381,34903,1016611"
"22,LA,LOUISIANA,12425,26218,437385"
"12,FL,FLORIDA,10642,20161,581264"
"40,OK,OKLAHOMA,9538,20092,448098"
"57,FR,Foreign,8344,16443,534223"
"08,CO,COLORADO,7687,16009,463781"
"13,GA,GEORGIA,6181,13070,340936"
"04,AZ,ARIZONA,6117,11875,314837"
"35,NM,NEW MEXICO,5775,12211,233870"
"36,NY,NEW YORK,5646,9497,286034"
"51,VA,VIRGINIA,5577,11553,337188"
"37,NC,NORTH CAROLINA,5531,11682,273902"
"05,AR,ARKANSAS,5373,11016,230832"
"17,IL,ILLINOIS,5287,10211,300169"
"53,WA,WASHINGTON,4955,9929,268338"
"29,MO,MISSOURI,4082,8242,206399"
"47,TN,TENNESSEE,3865,7902,214994"
"20,KS,KANSAS,3133,6881,140989"
"39,OH,OHIO,3110,6213,160376"
"01,AL,ALABAMA,2780,6120,149980"
"42,PA,PENNSYLVANIA,2751,5372,167024"
"32,NV,NEVADA,2700,5161,124150"
"24,MD,MARYLAND,2655,5101,137687"
"26,MI,MICHIGAN,2569,5272,128698"
"28,MS,MISSISSIPPI,2400,5132,92607"
"18,IN,INDIANA,2300,4705,108281"
"45,SC,SOUTH CAROLINA,2087,4320,110271"
"27,MN,MINNESOTA,2084,4201,114778"
"34,NJ,NEW JERSEY,1929,3690,134364"
"21,KY,KENTUCKY,1924,4313,89399"
"41,OR,OREGON,1811,3366,91238"
"25,MA,MASSACHUSETTS,1805,3035,106888"
"55,WI,WISCONSIN,1634,3273,74666"
"49,UT,UTAH,1601,3688,81362"
"19,IA,IOWA,1591,3160,75149"
"15,HI,HAWAII,1582,3225,56469"
"31,NE,NEBRASKA,1318,2788,57964"
"02,AK,ALASKA,1100,2370,61886"
"09,CT,CONNECTICUT,824,1537,70611"
"16,ID,IDAHO,794,1790,36469"
"56,WY,WYOMING,717,1428,33699"
"11,DC,DISTRICT OF COLUMBIA,622,773,36215"
"30,MT,MONTANA,597,1149,28337"
"46,SD,SOUTH DAKOTA,499,958,25045"
"54,WV,WEST VIRGINIA,427,845,22110"
"38,ND,NORTH DAKOTA,374,780,13583"
"33,NH,NEW HAMPSHIRE,368,689,21244"
"23,ME,MAINE,352,743,16956"
"10,DE,DELAWARE,324,624,17822"
"44,RI,RHODE ISLAND,229,438,15014"
"50,VT,VERMONT,153,286,7124"
