" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,09-Connecticut,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,CT,CT Total Mig - US & For,44230,76197,3545534"
"97,CT,CT Total Mig - US,42851,73746,3427804"
"98,CT,CT Total Mig - Foreign,1379,2451,117730"
"09,CT,CT Non-Migrants,1345270,2781620,112353473"
"36,NY,NEW YORK,7770,12108,630032"
"12,FL,FLORIDA,5258,9451,515146"
"25,MA,MASSACHUSETTS,5015,7530,341182"
"06,CA,CALIFORNIA,2504,3917,213924"
"37,NC,NORTH CAROLINA,2026,3986,150709"
"34,NJ,NEW JERSEY,1839,3333,179485"
"42,PA,PENNSYLVANIA,1599,2827,129259"
"51,VA,VIRGINIA,1468,2701,98782"
"48,TX,TEXAS,1387,2787,134980"
"57,FR,Foreign,1379,2451,117730"
"13,GA,GEORGIA,1220,2503,81704"
"44,RI,RHODE ISLAND,1149,1768,62591"
"45,SC,SOUTH CAROLINA,949,1909,70176"
"33,NH,NEW HAMPSHIRE,769,1286,51990"
"24,MD,MARYLAND,730,1256,50289"
"17,IL,ILLINOIS,725,1286,82057"
"23,ME,MAINE,716,1248,42503"
"04,AZ,ARIZONA,701,1159,50209"
"53,WA,WASHINGTON,639,1225,40694"
"08,CO,COLORADO,554,886,49644"
"39,OH,OHIO,552,1114,41262"
"50,VT,VERMONT,500,812,32935"
"47,TN,TENNESSEE,407,807,25578"
"26,MI,MICHIGAN,347,667,31311"
"11,DC,DISTRICT OF COLUMBIA,312,352,15896"
"32,NV,NEVADA,312,512,17054"
"27,MN,MINNESOTA,251,496,22785"
"18,IN,INDIANA,249,533,18703"
"55,WI,WISCONSIN,232,480,25874"
"29,MO,MISSOURI,221,424,14378"
"19,IA,IOWA,213,354,9917"
"41,OR,OREGON,209,316,38126"
"15,HI,HAWAII,200,322,9254"
"01,AL,ALABAMA,198,398,8911"
"21,KY,KENTUCKY,196,397,11894"
"22,LA,LOUISIANA,160,273,8037"
"35,NM,NEW MEXICO,160,245,15740"
"49,UT,UTAH,143,260,7928"
"40,OK,OKLAHOMA,140,262,10348"
"10,DE,DELAWARE,127,229,7394"
"05,AR,ARKANSAS,98,210,12444"
"20,KS,KANSAS,97,203,5666"
"28,MS,MISSISSIPPI,94,172,3779"
"54,WV,WEST VIRGINIA,75,158,3905"
"30,MT,MONTANA,66,119,5940"
"02,AK,ALASKA,65,98,2130"
"16,ID,IDAHO,62,108,4399"
"31,NE,NEBRASKA,54,113,4617"
"56,WY,WYOMING,52,79,33613"
"46,SD,SOUTH DAKOTA,24,42,2164"
"38,ND,NORTH DAKOTA,17,25,466"
