" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,29-Missouri,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,MO,MO Total Mig - US & For,64563,120597,2852648"
"97,MO,MO Total Mig - US,63380,118452,2806612"
"98,MO,MO Total Mig - Foreign,1183,2145,46036"
"29,MO,MO Non-Migrants,2202929,4676582,121113775"
"20,KS,KANSAS,9478,17091,380595"
"17,IL,ILLINOIS,7263,12644,306655"
"48,TX,TEXAS,5400,10705,256625"
"06,CA,CALIFORNIA,3746,6430,162423"
"12,FL,FLORIDA,3312,5882,226769"
"05,AR,ARKANSAS,2927,5977,96120"
"40,OK,OKLAHOMA,2066,4150,75939"
"08,CO,COLORADO,1819,3302,86615"
"19,IA,IOWA,1807,3549,70067"
"04,AZ,ARIZONA,1674,2984,70370"
"47,TN,TENNESSEE,1549,3016,63472"
"13,GA,GEORGIA,1504,3030,71731"
"36,NY,NEW YORK,1325,2027,64248"
"37,NC,NORTH CAROLINA,1278,2504,60461"
"18,IN,INDIANA,1203,2335,48852"
"51,VA,VIRGINIA,1192,2296,68131"
"57,FR,Foreign,1183,2145,46036"
"53,WA,WASHINGTON,1179,2215,55633"
"39,OH,OHIO,1093,2056,54751"
"31,NE,NEBRASKA,1020,2023,45893"
"26,MI,MICHIGAN,906,1731,40228"
"21,KY,KENTUCKY,854,1755,35750"
"27,MN,MINNESOTA,844,1525,43278"
"55,WI,WISCONSIN,794,1542,39429"
"22,LA,LOUISIANA,765,1524,25664"
"42,PA,PENNSYLVANIA,750,1439,41634"
"01,AL,ALABAMA,679,1463,36745"
"32,NV,NEVADA,631,1153,25092"
"28,MS,MISSISSIPPI,590,1193,22190"
"45,SC,SOUTH CAROLINA,590,1199,41793"
"24,MD,MARYLAND,553,1001,29842"
"41,OR,OREGON,540,917,20992"
"25,MA,MASSACHUSETTS,475,764,23928"
"34,NJ,NEW JERSEY,422,740,21532"
"49,UT,UTAH,416,1012,17544"
"35,NM,NEW MEXICO,369,678,17036"
"15,HI,HAWAII,291,613,10959"
"02,AK,ALASKA,232,493,7581"
"16,ID,IDAHO,227,464,8627"
"56,WY,WYOMING,216,480,7230"
"09,CT,CONNECTICUT,209,349,15852"
"46,SD,SOUTH DAKOTA,199,422,9089"
"11,DC,DISTRICT OF COLUMBIA,197,228,7374"
"30,MT,MONTANA,189,401,-32811"
"54,WV,WEST VIRGINIA,140,273,4480"
"38,ND,NORTH DAKOTA,121,246,4830"
"23,ME,MAINE,92,176,3450"
"33,NH,NEW HAMPSHIRE,80,158,4523"
"10,DE,DELAWARE,70,123,3345"
"44,RI,RHODE ISLAND,62,94,2377"
"50,VT,VERMONT,42,80,1676"
