" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,49-Utah,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,UT,UT Total Mig - US & For,28675,62974,1272184"
"97,UT,UT Total Mig - US,28003,61701,1243622"
"98,UT,UT Total Mig - Foreign,672,1273,28562"
"49,UT,UT Non-Migrants,831553,2130054,49915586"
"06,CA,CALIFORNIA,4013,8056,166163"
"04,AZ,ARIZONA,2348,5344,105987"
"16,ID,IDAHO,2218,5489,92591"
"32,NV,NEVADA,1913,4202,88180"
"48,TX,TEXAS,1893,4617,86659"
"08,CO,COLORADO,1697,3597,80101"
"53,WA,WASHINGTON,1539,3342,69227"
"41,OR,OREGON,1046,2094,41010"
"56,WY,WYOMING,870,2010,39114"
"12,FL,FLORIDA,758,1531,34448"
"57,FR,Foreign,672,1273,28562"
"51,VA,VIRGINIA,669,1439,30357"
"36,NY,NEW YORK,612,1091,25093"
"35,NM,NEW MEXICO,513,1203,18031"
"30,MT,MONTANA,470,983,19725"
"39,OH,OHIO,461,1043,21843"
"37,NC,NORTH CAROLINA,458,1077,21620"
"17,IL,ILLINOIS,428,895,20063"
"29,MO,MISSOURI,398,985,17048"
"13,GA,GEORGIA,378,865,20314"
"42,PA,PENNSYLVANIA,367,826,17608"
"15,HI,HAWAII,366,770,15345"
"26,MI,MICHIGAN,299,672,14061"
"27,MN,MINNESOTA,285,628,14881"
"40,OK,OKLAHOMA,284,662,11341"
"47,TN,TENNESSEE,257,606,13000"
"25,MA,MASSACHUSETTS,250,462,11865"
"18,IN,INDIANA,248,580,10692"
"55,WI,WISCONSIN,243,583,12210"
"02,AK,ALASKA,237,518,11174"
"20,KS,KANSAS,219,546,8876"
"24,MD,MARYLAND,215,401,10298"
"19,IA,IOWA,186,482,6832"
"05,AR,ARKANSAS,178,433,8052"
"45,SC,SOUTH CAROLINA,178,433,10490"
"31,NE,NEBRASKA,177,433,7575"
"21,KY,KENTUCKY,155,372,7657"
"34,NJ,NEW JERSEY,142,290,7982"
"01,AL,ALABAMA,136,337,6818"
"22,LA,LOUISIANA,134,277,6186"
"09,CT,CONNECTICUT,111,219,5504"
"46,SD,SOUTH DAKOTA,107,226,4247"
"28,MS,MISSISSIPPI,91,219,3511"
"33,NH,NEW HAMPSHIRE,79,156,4703"
"38,ND,NORTH DAKOTA,75,171,2959"
"23,ME,MAINE,68,129,2727"
"11,DC,DISTRICT OF COLUMBIA,58,82,2969"
"50,VT,VERMONT,56,96,2036"
"54,WV,WEST VIRGINIA,54,106,2586"
"10,DE,DELAWARE,35,70,1077"
"44,RI,RHODE ISLAND,31,53,784"
