" 2007- 2008 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,22-Louisiana,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"TO:,,,,,"
"96,LA,LA Total Mig - US & For,41388,82317,1901740"
"97,LA,LA Total Mig - US,40365,80369,1863088"
"98,LA,LA Total Mig - Foreign,1023,1948,38652"
"22,LA,LA Non-Migrants,1461744,3239884,74975478"
"48,TX,TEXAS,12613,26026,606394"
"28,MS,MISSISSIPPI,3492,7160,150439"
"12,FL,FLORIDA,2458,4520,136107"
"13,GA,GEORGIA,2032,4107,78023"
"06,CA,CALIFORNIA,1913,3356,77700"
"05,AR,ARKANSAS,1449,3141,62162"
"01,AL,ALABAMA,1395,2895,65347"
"47,TN,TENNESSEE,1301,2747,59205"
"37,NC,NORTH CAROLINA,1115,2242,49811"
"57,FR,Foreign,1023,1948,38652"
"51,VA,VIRGINIA,1011,1995,49908"
"36,NY,NEW YORK,830,1322,29387"
"08,CO,COLORADO,741,1398,35636"
"17,IL,ILLINOIS,728,1280,33567"
"29,MO,MISSOURI,662,1353,24787"
"40,OK,OKLAHOMA,651,1434,28564"
"53,WA,WASHINGTON,574,1116,22350"
"04,AZ,ARIZONA,526,1021,39857"
"39,OH,OHIO,496,932,22954"
"45,SC,SOUTH CAROLINA,496,1009,21979"
"42,PA,PENNSYLVANIA,483,867,22532"
"26,MI,MICHIGAN,426,812,16542"
"21,KY,KENTUCKY,419,896,16559"
"24,MD,MARYLAND,381,661,17118"
"18,IN,INDIANA,357,704,15526"
"20,KS,KANSAS,351,814,13458"
"32,NV,NEVADA,329,575,14014"
"34,NJ,NEW JERSEY,297,527,17205"
"25,MA,MASSACHUSETTS,244,398,10893"
"55,WI,WISCONSIN,233,473,9943"
"35,NM,NEW MEXICO,221,464,14625"
"41,OR,OREGON,219,386,8843"
"27,MN,MINNESOTA,185,317,10863"
"15,HI,HAWAII,180,377,7262"
"19,IA,IOWA,168,350,7549"
"49,UT,UTAH,163,340,8455"
"02,AK,ALASKA,137,309,7239"
"11,DC,DISTRICT OF COLUMBIA,127,162,6184"
"09,CT,CONNECTICUT,126,210,5696"
"31,NE,NEBRASKA,116,263,4700"
"16,ID,IDAHO,105,186,5147"
"54,WV,WEST VIRGINIA,104,209,6038"
"56,WY,WYOMING,101,214,4974"
"30,MT,MONTANA,73,138,2932"
"23,ME,MAINE,58,99,2097"
"38,ND,NORTH DAKOTA,57,134,2493"
"10,DE,DELAWARE,55,109,2527"
"44,RI,RHODE ISLAND,52,102,2711"
"33,NH,NEW HAMPSHIRE,50,82,2033"
"46,SD,SOUTH DAKOTA,44,97,1856"
"50,VT,VERMONT,21,40,900"
