"1999 - 2000 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO: ,37-NORTH CAROLINA,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NC,NC Total Mig - US & For,121122,233807,5001415"
"97,NC,NC Total Mig - US,114067,221528,4838777"
"98,NC,NC Total Mig - Foreign,7055,12279,162638"
"37,NC,NC Non-Migrants,2796955,6066652,126147184"
"12,FL,FLORIDA,12051,23383,488897"
"51,VA,VIRGINIA,11334,22016,472073"
"45,SC,SOUTH CAROLINA,10066,18927,363811"
"36,NY,NEW YORK,9450,17694,353672"
"57,FR,Foreign,7055,12279,162638"
"13,GA,GEORGIA,6860,13725,343562"
"06,CA,CALIFORNIA,5472,11471,245984"
"42,PA,PENNSYLVANIA,5400,9699,243725"
"48,TX,TEXAS,5364,11292,232961"
"39,OH,OHIO,4327,8000,210816"
"34,NJ,NEW JERSEY,3659,7078,190361"
"47,TN,TENNESSEE,3424,6660,138439"
"24,MD,MARYLAND,3354,6510,145388"
"17,IL,ILLINOIS,2743,5301,164568"
"54,WV,WEST VIRGINIA,2455,4566,65382"
"26,MI,MICHIGAN,2276,4252,115399"
"01,AL,ALABAMA,1790,3689,70902"
"25,MA,MASSACHUSETTS,1649,2861,80741"
"21,KY,KENTUCKY,1637,3317,62569"
"18,IN,INDIANA,1592,3106,67772"
"09,CT,CONNECTICUT,1490,2760,86016"
"53,WA,WASHINGTON,1344,2829,63361"
"08,CO,COLORADO,1303,2531,52129"
"22,LA,LOUISIANA,1210,2469,45340"
"29,MO,MISSOURI,1193,2347,48842"
"04,AZ,ARIZONA,1132,2198,42558"
"55,WI,WISCONSIN,952,1828,43165"
"40,OK,OKLAHOMA,910,1900,28640"
"28,MS,MISSISSIPPI,862,1743,32691"
"27,MN,MINNESOTA,710,1348,34637"
"20,KS,KANSAS,689,1468,31127"
"15,HI,HAWAII,655,1663,19695"
"05,AR,ARKANSAS,610,1269,23165"
"19,IA,IOWA,564,1015,27006"
"41,OR,OREGON,517,954,19173"
"33,NH,NEW HAMPSHIRE,473,868,20077"
"11,DC,DISTRICT OF COLUMBIA,454,753,16216"
"23,ME,MAINE,419,769,12147"
"02,AK,ALASKA,418,1048,14473"
"35,NM,NEW MEXICO,405,803,13496"
"10,DE,DELAWARE,395,759,19946"
"32,NV,NEVADA,388,719,14147"
"49,UT,UTAH,356,729,12917"
"31,NE,NEBRASKA,341,710,14006"
"44,RI,RHODE ISLAND,296,552,11964"
"50,VT,VERMONT,295,500,12070"
"30,MT,MONTANA,214,341,5516"
"16,ID,IDAHO,192,396,6265"
"46,SD,SOUTH DAKOTA,150,316,4212"
"38,ND,NORTH DAKOTA,115,199,2982"
"56,WY,WYOMING,112,197,3775"
