"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,34-NEW JERSEY,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,NJ,NJ Total Mig - US & For,90520,168026,4229446"
"97,NJ,NJ Total Mig - US,87636,161864,4118917"
"98,NJ,NJ Total Mig - Foreign,2884,6162,110529"
"34,NJ,NJ Non-Migrants,2914019,6303313,145442079"
"36,NY,NEW YORK,16203,27021,744724"
"42,PA,PENNSYLVANIA,13268,24541,546777"
"12,FL,FLORIDA,12965,25006,610803"
"06,CA,CALIFORNIA,4613,7832,253168"
"37,NC,NORTH CAROLINA,4139,8314,189057"
"51,VA,VIRGINIA,4011,7701,170291"
"13,GA,GEORGIA,2991,5967,134935"
"57,FR,Foreign - Total,2884,6162,110529"
"24,MD,MARYLAND,2587,4682,114644"
"25,MA,MASSACHUSETTS,2564,4136,137840"
"48,TX,TEXAS,2448,5211,142235"
"09,CT,CONNECTICUT,1785,3214,123363"
"45,SC,SOUTH CAROLINA,1685,3370,70060"
"17,IL,ILLINOIS,1642,3317,112202"
"04,AZ,ARIZONA,1614,2902,73532"
"39,OH,OHIO,1429,2899,73396"
"08,CO,COLORADO,1277,2104,70638"
"10,DE,DELAWARE,1264,2318,44182"
"26,MI,MICHIGAN,920,1897,44218"
"47,TN,TENNESSEE,830,1643,34017"
"32,NV,NEVADA,750,1291,39176"
"53,WA,WASHINGTON,747,1344,33525"
"18,IN,INDIANA,549,1140,30384"
"29,MO,MISSOURI,472,950,27874"
"27,MN,MINNESOTA,470,942,29176"
"33,NH,NEW HAMPSHIRE,461,891,25572"
"11,DC,DISTRICT OF COLUMBIA,438,529,13824"
"01,AL,ALABAMA,399,884,14717"
"21,KY,KENTUCKY,390,846,19229"
"23,ME,MAINE,375,697,14881"
"22,LA,LOUISIANA,363,745,14976"
"50,VT,VERMONT,357,608,17799"
"55,WI,WISCONSIN,346,705,19213"
"44,RI,RHODE ISLAND,326,591,13320"
"35,NM,NEW MEXICO,313,530,12887"
"41,OR,OREGON,290,459,13304"
"40,OK,OKLAHOMA,281,596,10165"
"20,KS,KANSAS,264,604,17095"
"54,WV,WEST VIRGINIA,255,489,8516"
"15,HI,HAWAII,230,419,7287"
"28,MS,MISSISSIPPI,189,351,5414"
"49,UT,UTAH,173,327,6812"
"05,AR,ARKANSAS,169,342,5878"
"19,IA,IOWA,145,260,5099"
"02,AK,ALASKA,139,272,3639"
"30,MT,MONTANA,123,221,3847"
"31,NE,NEBRASKA,121,229,6112"
"16,ID,IDAHO,88,191,3534"
"56,WY,WYOMING,72,122,2479"
"38,ND,NORTH DAKOTA,55,104,1466"
"46,SD,SOUTH DAKOTA,51,110,1633"
