"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,38-NORTH DAKOTA,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,ND,ND Total Mig - US & For,10699,21052,275748"
"97,ND,ND Total Mig - US,10205,20098,266832"
"98,ND,ND Total Mig - Foreign,494,954,8917"
"38,ND,ND Non-Migrants,229530,528012,7588470"
"27,MN,MINNESOTA,3253,5962,81702"
"46,SD,SOUTH DAKOTA,647,1324,17289"
"57,FR,Foreign - Total,494,954,8917"
"48,TX,TEXAS,486,1098,12438"
"08,CO,COLORADO,453,841,11692"
"30,MT,MONTANA,404,847,9134"
"06,CA,CALIFORNIA,361,716,13243"
"04,AZ,ARIZONA,359,637,10251"
"53,WA,WASHINGTON,332,565,6996"
"55,WI,WISCONSIN,262,518,8675"
"12,FL,FLORIDA,248,520,6661"
"17,IL,ILLINOIS,225,448,6221"
"19,IA,IOWA,194,413,5780"
"31,NE,NEBRASKA,194,417,5517"
"29,MO,MISSOURI,156,312,4456"
"39,OH,OHIO,142,308,3501"
"20,KS,KANSAS,138,274,3652"
"26,MI,MICHIGAN,133,294,3828"
"56,WY,WYOMING,132,278,3915"
"41,OR,OREGON,131,256,2900"
"51,VA,VIRGINIA,131,270,3533"
"13,GA,GEORGIA,123,267,3189"
"32,NV,NEVADA,123,201,3269"
"37,NC,NORTH CAROLINA,114,232,2577"
"16,ID,IDAHO,107,215,2427"
"02,AK,ALASKA,104,226,2621"
"36,NY,NEW YORK,104,158,2129"
"40,OK,OKLAHOMA,101,219,2622"
"42,PA,PENNSYLVANIA,100,233,2384"
"18,IN,INDIANA,92,187,2126"
"35,NM,NEW MEXICO,89,195,2224"
"24,MD,MARYLAND,79,168,2216"
"47,TN,TENNESSEE,77,143,1870"
"49,UT,UTAH,69,144,1522"
"22,LA,LOUISIANA,64,150,1780"
"05,AR,ARKANSAS,60,127,1667"
"01,AL,ALABAMA,53,121,1500"
"45,SC,SOUTH CAROLINA,49,133,1409"
"21,KY,KENTUCKY,46,103,1157"
"25,MA,MASSACHUSETTS,45,76,934"
"15,HI,HAWAII,43,84,898"
"34,NJ,NEW JERSEY,42,110,1116"
"28,MS,MISSISSIPPI,40,94,1262"
"33,NH,NEW HAMPSHIRE,21,49,391"
"09,CT,CONNECTICUT,16,38,427"
"23,ME,MAINE,15,33,430"
"54,WV,WEST VIRGINIA,13,23,412"
"50,VT,VERMONT,12,21,252"
"10,DE,DELAWARE,10,30,301"
"11,DC,DISTRICT OF COLUMBIA,10,17,319"
"44,RI,RHODE ISLAND,3,3,19"
