"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,33-NEW-HAMPSHIRE,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,NH,NH Total Mig - US & For,19106,33329,732451"
"97,NH,NH Total Mig - US,18774,32762,724029"
"98,NH,NH Total Mig - Foreign,332,567,8422"
"33,NH,NH Non-Migrants,432163,945168,18240796"
"25,MA,MASSACHUSETTS,5499,8952,192337"
"12,FL,FLORIDA,1867,3219,57843"
"23,ME,MAINE,1601,2928,46550"
"50,VT,VERMONT,1125,1995,28284"
"06,CA,CALIFORNIA,824,1312,113362"
"36,NY,NEW YORK,781,1334,26885"
"09,CT,CONNECTICUT,575,1023,21481"
"37,NC,NORTH CAROLINA,539,971,16761"
"51,VA,VIRGINIA,524,933,17763"
"48,TX,TEXAS,415,783,15363"
"08,CO,COLORADO,413,650,10332"
"42,PA,PENNSYLVANIA,398,788,17389"
"04,AZ,ARIZONA,387,649,12157"
"57,FR,Foreign - Total,332,567,8422"
"13,GA,GEORGIA,320,628,12632"
"34,NJ,NEW JERSEY,284,525,13496"
"44,RI,RHODE ISLAND,240,432,7648"
"17,IL,ILLINOIS,224,419,11232"
"45,SC,SOUTH CAROLINA,216,404,6302"
"53,WA,WASHINGTON,211,362,13143"
"39,OH,OHIO,210,436,8466"
"24,MD,MARYLAND,205,335,6665"
"26,MI,MICHIGAN,169,367,8271"
"47,TN,TENNESSEE,143,299,6194"
"27,MN,MINNESOTA,108,204,6294"
"41,OR,OREGON,106,182,2994"
"32,NV,NEVADA,100,184,3346"
"29,MO,MISSOURI,95,185,2838"
"35,NM,NEW MEXICO,90,153,2452"
"18,IN,INDIANA,89,179,2726"
"49,UT,UTAH,87,161,3020"
"55,WI,WISCONSIN,84,180,3377"
"21,KY,KENTUCKY,75,145,2394"
"01,AL,ALABAMA,72,154,2853"
"22,LA,LOUISIANA,60,103,1386"
"19,IA,IOWA,58,120,1909"
"11,DC,DISTRICT OF COLUMBIA,53,68,1460"
"15,HI,HAWAII,53,90,1495"
"40,OK,OKLAHOMA,52,101,1466"
"02,AK,ALASKA,50,79,1129"
"20,KS,KANSAS,48,113,2196"
"30,MT,MONTANA,47,77,908"
"56,WY,WYOMING,44,71,1153"
"05,AR,ARKANSAS,38,75,1278"
"16,ID,IDAHO,37,79,886"
"28,MS,MISSISSIPPI,35,75,1250"
"10,DE,DELAWARE,31,64,1346"
"54,WV,WEST VIRGINIA,31,49,913"
"31,NE,NEBRASKA,28,61,1044"
"46,SD,SOUTH DAKOTA,25,56,1017"
"38,ND,NORTH DAKOTA,8,10,343"
