"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,12-FLORIDA,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,FL,FL Total Mig - US & For,179887,346163,5467966"
"97,FL,FL Total Mig - US,172507,331636,5291835"
"98,FL,FL Total Mig - Foreign,7380,14527,176131"
"12,FL,FL Non-Migrants,5010552,10427923,182588645"
"13,GA,GEORGIA,19457,38046,598531"
"37,NC,NORTH CAROLINA,12192,25220,390412"
"48,TX,TEXAS,11439,24780,402841"
"36,NY,NEW YORK,11144,18791,289910"
"06,CA,CALIFORNIA,8908,15600,291562"
"57,FR,Foreign - Total,7380,14527,176131"
"39,OH,OHIO,7199,13461,244058"
"51,VA,VIRGINIA,7171,14714,242754"
"47,TN,TENNESSEE,6789,13997,192623"
"01,AL,ALABAMA,6116,12814,167435"
"26,MI,MICHIGAN,6105,11265,173286"
"42,PA,PENNSYLVANIA,5971,10975,181431"
"17,IL,ILLINOIS,5594,10124,188100"
"34,NJ,NEW JERSEY,5094,9138,158225"
"45,SC,SOUTH CAROLINA,4938,10046,147337"
"25,MA,MASSACHUSETTS,4563,7374,129968"
"18,IN,INDIANA,4163,7901,105746"
"08,CO,COLORADO,3502,6375,117651"
"24,MD,MARYLAND,3406,6341,111628"
"21,KY,KENTUCKY,3031,5980,80063"
"04,AZ,ARIZONA,2787,5181,102834"
"09,CT,CONNECTICUT,2574,4486,85741"
"22,LA,LOUISIANA,2488,4903,67956"
"29,MO,MISSOURI,2287,4525,68762"
"53,WA,WASHINGTON,2228,4144,69136"
"28,MS,MISSISSIPPI,2057,4181,49756"
"55,WI,WISCONSIN,1880,3593,54043"
"32,NV,NEVADA,1786,3176,71097"
"27,MN,MINNESOTA,1484,2858,57354"
"40,OK,OKLAHOMA,1353,2800,35765"
"33,NH,NEW HAMPSHIRE,1306,2333,36859"
"05,AR,ARKANSAS,1283,2697,35112"
"23,ME,MAINE,1249,2324,31158"
"54,WV,WEST VIRGINIA,1125,2221,26151"
"35,NM,NEW MEXICO,1041,2164,34707"
"20,KS,KANSAS,976,2068,31945"
"41,OR,OREGON,902,1618,22713"
"15,HI,HAWAII,844,1673,21153"
"44,RI,RHODE ISLAND,831,1480,20618"
"19,IA,IOWA,768,1519,22259"
"49,UT,UTAH,627,1396,21202"
"50,VT,VERMONT,546,974,13122"
"02,AK,ALASKA,534,1108,13728"
"31,NE,NEBRASKA,534,1043,16184"
"10,DE,DELAWARE,526,957,14112"
"11,DC,DISTRICT OF COLUMBIA,468,672,16213"
"16,ID,IDAHO,340,770,9575"
"30,MT,MONTANA,340,716,10381"
"56,WY,WYOMING,221,432,8259"
"38,ND,NORTH DAKOTA,176,360,4353"
"46,SD,SOUTH DAKOTA,164,322,6027"
