"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,05-ARKANSAS,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,AR,AR Total Mig - US & For,27194,57195,703602"
"97,AR,AR Total Mig - US,26673,56184,691892"
"98,AR,AR Total Mig - Foreign,521,1011,11709"
"05,AR,AR Non-Migrants,815762,1874130,25658985"
"48,TX,TEXAS,4956,10397,131482"
"40,OK,OKLAHOMA,2640,5981,55728"
"29,MO,MISSOURI,2598,5575,57964"
"47,TN,TENNESSEE,2114,4239,57188"
"22,LA,LOUISIANA,1254,2768,33718"
"06,CA,CALIFORNIA,1218,2384,26126"
"12,FL,FLORIDA,1145,2272,41853"
"28,MS,MISSISSIPPI,890,2019,22577"
"17,IL,ILLINOIS,883,1805,20268"
"13,GA,GEORGIA,701,1529,21910"
"20,KS,KANSAS,632,1390,16486"
"57,FR,Foreign - Total,521,1011,11709"
"37,NC,NORTH CAROLINA,511,1057,15571"
"04,AZ,ARIZONA,462,901,12105"
"01,AL,ALABAMA,457,985,14845"
"08,CO,COLORADO,454,934,12392"
"51,VA,VIRGINIA,443,937,13873"
"26,MI,MICHIGAN,427,919,7987"
"18,IN,INDIANA,404,906,11241"
"39,OH,OHIO,377,829,11699"
"21,KY,KENTUCKY,372,841,11209"
"53,WA,WASHINGTON,326,623,6399"
"19,IA,IOWA,264,530,5891"
"55,WI,WISCONSIN,260,529,6721"
"45,SC,SOUTH CAROLINA,251,528,8309"
"36,NY,NEW YORK,229,423,5135"
"31,NE,NEBRASKA,228,491,6289"
"32,NV,NEVADA,227,424,5071"
"27,MN,MINNESOTA,211,453,5934"
"35,NM,NEW MEXICO,196,398,4552"
"41,OR,OREGON,186,380,3508"
"42,PA,PENNSYLVANIA,184,385,5332"
"24,MD,MARYLAND,140,264,4544"
"49,UT,UTAH,106,202,2530"
"25,MA,MASSACHUSETTS,104,191,3497"
"02,AK,ALASKA,101,242,2608"
"34,NJ,NEW JERSEY,101,193,3443"
"15,HI,HAWAII,91,186,2554"
"16,ID,IDAHO,88,185,2046"
"46,SD,SOUTH DAKOTA,63,124,1446"
"30,MT,MONTANA,54,113,964"
"54,WV,WEST VIRGINIA,53,115,1281"
"56,WY,WYOMING,52,99,1152"
"09,CT,CONNECTICUT,44,82,1326"
"38,ND,NORTH DAKOTA,34,70,796"
"11,DC,DISTRICT OF COLUMBIA,30,37,626"
"33,NH,NEW HAMPSHIRE,30,71,1390"
"23,ME,MAINE,29,56,558"
"10,DE,DELAWARE,27,62,854"
"50,VT,VERMONT,21,44,645"
"44,RI,RHODE ISLAND,5,16,268"
