"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,42-PENNSYLVANIA,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,PA,PA Total Mig - US & For,99612,182856,3744830"
"97,PA,PA Total Mig - US,96778,177643,3671006"
"98,PA,PA Total Mig - Foreign,2834,5213,73824"
"42,PA,PA Non-Migrants,4396269,9498614,172576494"
"34,NJ,NEW JERSEY,11560,21265,471140"
"12,FL,FLORIDA,10667,19494,449074"
"36,NY,NEW YORK,7469,12770,252036"
"24,MD,MARYLAND,6217,10740,222730"
"51,VA,VIRGINIA,5895,10619,199286"
"39,OH,OHIO,5646,10743,199960"
"37,NC,NORTH CAROLINA,4957,9397,183403"
"06,CA,CALIFORNIA,4691,7590,169414"
"10,DE,DELAWARE,3352,6269,120120"
"48,TX,TEXAS,3334,6504,136359"
"13,GA,GEORGIA,3025,5770,118331"
"57,FR,Foreign - Total,2834,5213,73824"
"25,MA,MASSACHUSETTS,2257,3618,91687"
"17,IL,ILLINOIS,2148,4139,109034"
"45,SC,SOUTH CAROLINA,2148,4104,76889"
"04,AZ,ARIZONA,2125,3772,68349"
"26,MI,MICHIGAN,1696,3452,75883"
"08,CO,COLORADO,1688,2741,55991"
"47,TN,TENNESSEE,1421,2936,52526"
"54,WV,WEST VIRGINIA,1392,2714,42154"
"09,CT,CONNECTICUT,1272,2323,65623"
"18,IN,INDIANA,1261,2737,51896"
"53,WA,WASHINGTON,1097,1905,37179"
"21,KY,KENTUCKY,826,1824,32029"
"29,MO,MISSOURI,724,1485,27340"
"32,NV,NEVADA,684,1190,25311"
"55,WI,WISCONSIN,683,1545,32871"
"11,DC,DISTRICT OF COLUMBIA,641,775,19121"
"27,MN,MINNESOTA,586,1180,27882"
"01,AL,ALABAMA,566,1293,23342"
"41,OR,OREGON,528,869,16502"
"40,OK,OKLAHOMA,489,918,14362"
"22,LA,LOUISIANA,484,860,14356"
"33,NH,NEW HAMPSHIRE,484,943,19626"
"20,KS,KANSAS,459,1041,18496"
"35,NM,NEW MEXICO,452,776,13240"
"23,ME,MAINE,422,797,13618"
"19,IA,IOWA,378,848,14492"
"15,HI,HAWAII,359,625,9611"
"49,UT,UTAH,328,625,11779"
"44,RI,RHODE ISLAND,294,538,16258"
"28,MS,MISSISSIPPI,285,597,11710"
"50,VT,VERMONT,282,493,10154"
"05,AR,ARKANSAS,278,571,15628"
"31,NE,NEBRASKA,249,460,8164"
"30,MT,MONTANA,242,420,5744"
"02,AK,ALASKA,221,372,5423"
"16,ID,IDAHO,174,342,5678"
"56,WY,WYOMING,162,293,4678"
"38,ND,NORTH DAKOTA,101,193,2341"
"46,SD,SOUTH DAKOTA,79,168,2187"
