"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,18-INDIANA,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,IN,IN Total Mig - US & For,56332,109809,1882298"
"97,IN,IN Total Mig - US,55283,107923,1856586"
"98,IN,IN Total Mig - Foreign,1049,1886,25712"
"18,IN,IN Non-Migrants,2102941,4739132,81795670"
"17,IL,ILLINOIS,6826,12188,214495"
"12,FL,FLORIDA,5318,9708,175605"
"39,OH,OHIO,5100,10008,168189"
"21,KY,KENTUCKY,4527,9095,121867"
"26,MI,MICHIGAN,4392,9212,170223"
"48,TX,TEXAS,2964,6180,113471"
"06,CA,CALIFORNIA,2402,4169,71933"
"47,TN,TENNESSEE,2292,4793,70070"
"37,NC,NORTH CAROLINA,1618,3276,56021"
"13,GA,GEORGIA,1614,3177,54876"
"04,AZ,ARIZONA,1576,2874,54431"
"29,MO,MISSOURI,1403,3008,52550"
"08,CO,COLORADO,1124,1938,34833"
"55,WI,WISCONSIN,1105,2238,36946"
"57,FR,Foreign - Total,1049,1886,25712"
"51,VA,VIRGINIA,1035,1981,34538"
"42,PA,PENNSYLVANIA,978,2079,45941"
"45,SC,SOUTH CAROLINA,869,1932,31582"
"36,NY,NEW YORK,864,1598,31069"
"01,AL,ALABAMA,736,1585,21890"
"27,MN,MINNESOTA,715,1416,29666"
"53,WA,WASHINGTON,635,1098,18352"
"24,MD,MARYLAND,497,995,19896"
"19,IA,IOWA,493,1116,17971"
"05,AR,ARKANSAS,489,1027,14356"
"40,OK,OKLAHOMA,472,1029,13986"
"20,KS,KANSAS,456,931,14425"
"32,NV,NEVADA,438,783,11085"
"25,MA,MASSACHUSETTS,410,704,17502"
"28,MS,MISSISSIPPI,407,897,10527"
"34,NJ,NEW JERSEY,402,744,20521"
"22,LA,LOUISIANA,392,790,10543"
"41,OR,OREGON,332,598,9660"
"35,NM,NEW MEXICO,291,540,7318"
"31,NE,NEBRASKA,246,562,8507"
"54,WV,WEST VIRGINIA,244,523,7038"
"09,CT,CONNECTICUT,225,440,11807"
"49,UT,UTAH,196,428,6450"
"15,HI,HAWAII,154,279,4195"
"33,NH,NEW HAMPSHIRE,124,266,4194"
"30,MT,MONTANA,114,223,3257"
"16,ID,IDAHO,112,225,2781"
"02,AK,ALASKA,100,179,2356"
"23,ME,MAINE,97,188,2975"
"11,DC,DISTRICT OF COLUMBIA,96,118,2167"
"46,SD,SOUTH DAKOTA,85,181,2172"
"38,ND,NORTH DAKOTA,81,148,1783"
"56,WY,WYOMING,76,145,2312"
"10,DE,DELAWARE,62,122,14187"
"50,VT,VERMONT,55,109,1975"
"44,RI,RHODE ISLAND,44,80,2095"
