"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,09-CONNECTICUT,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,CT,CT Total Mig - US & For,44391,79245,2247876"
"97,CT,CT Total Mig - US,43003,76593,2188702"
"98,CT,CT Total Mig - Foreign,1388,2652,59175"
"09,CT,CT Non-Migrants,1214701,2551739,64190713"
"12,FL,FLORIDA,5994,10900,278889"
"36,NY,NEW YORK,5792,9267,325876"
"25,MA,MASSACHUSETTS,5387,8294,253013"
"06,CA,CALIFORNIA,2323,3700,123832"
"37,NC,NORTH CAROLINA,1919,3807,95897"
"51,VA,VIRGINIA,1748,3562,91331"
"42,PA,PENNSYLVANIA,1622,3043,92079"
"34,NJ,NEW JERSEY,1602,2918,92781"
"13,GA,GEORGIA,1566,3161,70452"
"57,FR,Foreign - Total,1388,2652,59175"
"48,TX,TEXAS,1148,2297,76454"
"44,RI,RHODE ISLAND,1130,1922,48939"
"33,NH,NEW HAMPSHIRE,978,1711,58201"
"04,AZ,ARIZONA,954,1836,51870"
"17,IL,ILLINOIS,919,1771,70480"
"23,ME,MAINE,852,1587,30178"
"45,SC,SOUTH CAROLINA,775,1525,36741"
"24,MD,MARYLAND,770,1300,39962"
"08,CO,COLORADO,760,1185,31582"
"39,OH,OHIO,693,1413,40262"
"50,VT,VERMONT,610,1081,21186"
"53,WA,WASHINGTON,564,1053,21061"
"26,MI,MICHIGAN,530,1128,33622"
"47,TN,TENNESSEE,394,806,17758"
"18,IN,INDIANA,300,598,15714"
"11,DC,DISTRICT OF COLUMBIA,281,332,10517"
"29,MO,MISSOURI,277,505,14541"
"27,MN,MINNESOTA,256,487,19146"
"41,OR,OREGON,234,401,10521"
"01,AL,ALABAMA,220,458,9954"
"55,WI,WISCONSIN,220,464,13043"
"32,NV,NEVADA,216,366,8548"
"21,KY,KENTUCKY,186,359,9174"
"35,NM,NEW MEXICO,178,264,8639"
"15,HI,HAWAII,176,369,5133"
"22,LA,LOUISIANA,169,329,6561"
"10,DE,DELAWARE,134,230,6665"
"49,UT,UTAH,133,228,4763"
"20,KS,KANSAS,128,271,7687"
"40,OK,OKLAHOMA,125,249,3923"
"54,WV,WEST VIRGINIA,96,210,3702"
"28,MS,MISSISSIPPI,94,190,2669"
"19,IA,IOWA,92,185,4036"
"30,MT,MONTANA,84,129,1952"
"05,AR,ARKANSAS,78,158,2684"
"31,NE,NEBRASKA,72,161,4776"
"02,AK,ALASKA,67,108,1836"
"16,ID,IDAHO,63,118,2864"
"56,WY,WYOMING,41,68,5661"
"46,SD,SOUTH DAKOTA,27,44,937"
"38,ND,NORTH DAKOTA,26,45,613"
