"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,48-TEXAS,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,TX,TX Total Mig - US & For,166338,357933,5662095"
"97,TX,TX Total Mig - US,156887,337975,5403088"
"98,TX,TX Total Mig - Foreign,9451,19958,259008"
"48,TX,TX Non-Migrants,6073166,14334704,220678424"
"06,CA,CALIFORNIA,15080,29123,539764"
"12,FL,FLORIDA,10144,21283,354182"
"57,FR,Foreign - Total,9451,19958,259008"
"40,OK,OKLAHOMA,9030,20091,264671"
"08,CO,COLORADO,8495,18651,296226"
"22,LA,LOUISIANA,7899,17034,248367"
"13,GA,GEORGIA,6683,15129,240816"
"35,NM,NEW MEXICO,6449,14745,162860"
"05,AR,ARKANSAS,5642,12596,151688"
"04,AZ,ARIZONA,5481,11413,195142"
"17,IL,ILLINOIS,5480,11429,205435"
"37,NC,NORTH CAROLINA,5152,11500,193687"
"29,MO,MISSOURI,4583,9949,155425"
"51,VA,VIRGINIA,4466,9793,170302"
"47,TN,TENNESSEE,4308,9597,153513"
"53,WA,WASHINGTON,3895,8060,133451"
"26,MI,MICHIGAN,3732,8453,124082"
"36,NY,NEW YORK,3630,6625,138083"
"39,OH,OHIO,3614,7848,136686"
"20,KS,KANSAS,3443,8035,130335"
"18,IN,INDIANA,2814,6421,86960"
"01,AL,ALABAMA,2777,6507,93228"
"42,PA,PENNSYLVANIA,2585,5466,113271"
"28,MS,MISSISSIPPI,2450,5411,71996"
"27,MN,MINNESOTA,2375,5434,78039"
"32,NV,NEVADA,2091,4115,70691"
"24,MD,MARYLAND,2041,4333,83561"
"45,SC,SOUTH CAROLINA,1937,4247,68647"
"21,KY,KENTUCKY,1894,4342,60263"
"41,OR,OREGON,1721,3593,60699"
"55,WI,WISCONSIN,1706,3721,50423"
"25,MA,MASSACHUSETTS,1633,3022,71562"
"34,NJ,NEW JERSEY,1550,3250,82090"
"19,IA,IOWA,1506,3349,43554"
"31,NE,NEBRASKA,1360,3232,41045"
"49,UT,UTAH,1273,2936,45712"
"15,HI,HAWAII,1253,2714,32526"
"02,AK,ALASKA,907,2071,27452"
"09,CT,CONNECTICUT,871,1781,60779"
"16,ID,IDAHO,728,1704,20367"
"56,WY,WYOMING,545,1267,15484"
"30,MT,MONTANA,544,1124,19874"
"54,WV,WEST VIRGINIA,523,1262,18741"
"46,SD,SOUTH DAKOTA,425,879,13989"
"11,DC,DISTRICT OF COLUMBIA,393,549,12099"
"38,ND,NORTH DAKOTA,377,832,8560"
"23,ME,MAINE,358,790,11035"
"10,DE,DELAWARE,349,809,14635"
"33,NH,NEW HAMPSHIRE,340,759,16019"
"44,RI,RHODE ISLAND,196,386,9000"
"50,VT,VERMONT,159,315,6073"
