"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,22-LOUISIANA,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,LA,LA Total Mig - US & For,42123,88647,1278957"
"97,LA,LA Total Mig - US,40553,85412,1244688"
"98,LA,LA Total Mig - Foreign,1570,3235,34269"
"22,LA,LA Non-Migrants,1366799,3224882,45342223"
"48,TX,TEXAS,10075,21410,315913"
"28,MS,MISSISSIPPI,3954,8621,112583"
"12,FL,FLORIDA,2823,5669,101879"
"13,GA,GEORGIA,2416,5152,66677"
"06,CA,CALIFORNIA,2050,3795,52024"
"57,FR,Foreign - Total,1570,3235,34269"
"05,AR,ARKANSAS,1534,3471,44299"
"01,AL,ALABAMA,1526,3361,49691"
"47,TN,TENNESSEE,1503,3160,47441"
"37,NC,NORTH CAROLINA,1172,2548,34517"
"51,VA,VIRGINIA,1048,2240,32488"
"17,IL,ILLINOIS,789,1546,23309"
"29,MO,MISSOURI,777,1655,24367"
"40,OK,OKLAHOMA,774,1781,23676"
"08,CO,COLORADO,762,1533,23051"
"36,NY,NEW YORK,648,1171,23078"
"53,WA,WASHINGTON,642,1338,17771"
"39,OH,OHIO,601,1258,20177"
"04,AZ,ARIZONA,515,1014,16553"
"26,MI,MICHIGAN,491,992,14153"
"45,SC,SOUTH CAROLINA,487,1071,15147"
"21,KY,KENTUCKY,457,1042,13451"
"18,IN,INDIANA,448,992,13554"
"42,PA,PENNSYLVANIA,437,977,15511"
"24,MD,MARYLAND,429,846,12258"
"32,NV,NEVADA,383,726,12220"
"20,KS,KANSAS,369,864,11985"
"34,NJ,NEW JERSEY,361,710,14580"
"35,NM,NEW MEXICO,280,559,9042"
"25,MA,MASSACHUSETTS,276,492,7903"
"41,OR,OREGON,245,469,7133"
"27,MN,MINNESOTA,242,515,7236"
"55,WI,WISCONSIN,211,421,5895"
"15,HI,HAWAII,203,497,4823"
"02,AK,ALASKA,200,478,4841"
"19,IA,IOWA,191,427,5663"
"31,NE,NEBRASKA,152,351,4617"
"09,CT,CONNECTICUT,149,293,5772"
"49,UT,UTAH,148,333,4477"
"54,WV,WEST VIRGINIA,104,286,4863"
"11,DC,DISTRICT OF COLUMBIA,90,105,2136"
"56,WY,WYOMING,86,195,2750"
"30,MT,MONTANA,76,165,2040"
"16,ID,IDAHO,73,164,2276"
"23,ME,MAINE,64,116,1804"
"33,NH,NEW HAMPSHIRE,63,126,2319"
"10,DE,DELAWARE,57,118,2067"
"38,ND,NORTH DAKOTA,52,117,1674"
"44,RI,RHODE ISLAND,50,100,1469"
"46,SD,SOUTH DAKOTA,42,95,938"
"50,VT,VERMONT,28,47,601"
