"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,28-MISSISSIPPI,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,MS,MS Total Mig - US & For,28247,58567,735940"
"97,MS,MS Total Mig - US,27258,56638,716015"
"98,MS,MS Total Mig - Foreign,989,1929,19925"
"28,MS,MS Non-Migrants,867019,2029068,25677075"
"47,TN,TENNESSEE,4105,8127,110518"
"22,LA,LOUISIANA,3058,6321,75955"
"01,AL,ALABAMA,2614,5499,74784"
"48,TX,TEXAS,2486,5275,65025"
"12,FL,FLORIDA,1939,3902,53424"
"13,GA,GEORGIA,1631,3353,44970"
"06,CA,CALIFORNIA,1058,2050,26693"
"05,AR,ARKANSAS,1045,2367,29132"
"57,FR,Foreign - Total,989,1929,19925"
"17,IL,ILLINOIS,860,1787,15639"
"37,NC,NORTH CAROLINA,768,1640,20850"
"51,VA,VIRGINIA,695,1606,19283"
"29,MO,MISSOURI,539,1132,12735"
"40,OK,OKLAHOMA,419,883,9450"
"18,IN,INDIANA,403,854,10509"
"39,OH,OHIO,398,832,9895"
"26,MI,MICHIGAN,385,793,8327"
"45,SC,SOUTH CAROLINA,381,819,10682"
"08,CO,COLORADO,335,681,9872"
"21,KY,KENTUCKY,335,735,8600"
"32,NV,NEVADA,317,609,9615"
"53,WA,WASHINGTON,283,583,8122"
"04,AZ,ARIZONA,276,561,7413"
"55,WI,WISCONSIN,276,586,4952"
"42,PA,PENNSYLVANIA,245,563,6778"
"24,MD,MARYLAND,244,555,7439"
"36,NY,NEW YORK,217,397,4903"
"27,MN,MINNESOTA,174,374,4054"
"20,KS,KANSAS,169,371,4181"
"19,IA,IOWA,150,301,3790"
"31,NE,NEBRASKA,145,325,3904"
"35,NM,NEW MEXICO,143,287,3725"
"34,NJ,NEW JERSEY,129,266,3840"
"15,HI,HAWAII,121,296,3077"
"49,UT,UTAH,109,242,3254"
"25,MA,MASSACHUSETTS,105,181,2558"
"02,AK,ALASKA,101,245,2401"
"41,OR,OREGON,94,193,2442"
"09,CT,CONNECTICUT,70,139,1885"
"54,WV,WEST VIRGINIA,58,130,1735"
"16,ID,IDAHO,56,119,1844"
"23,ME,MAINE,48,95,922"
"11,DC,DISTRICT OF COLUMBIA,43,68,936"
"38,ND,NORTH DAKOTA,41,97,980"
"30,MT,MONTANA,38,65,801"
"56,WY,WYOMING,34,89,1082"
"33,NH,NEW HAMPSHIRE,32,57,705"
"46,SD,SOUTH DAKOTA,31,70,609"
"10,DE,DELAWARE,27,57,948"
"44,RI,RHODE ISLAND,18,40,524"
"50,VT,VERMONT,10,21,251"
