"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,06-CALIFORNIA,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,CA,CA Total Mig - US & For,269836,556760,9636008"
"97,CA,CA Total Mig - US,255757,529582,9222616"
"98,CA,CA Total Mig - Foreign,14079,27178,413393"
"06,CA,CA Non-Migrants,10025767,22611353,422120825"
"48,TX,TEXAS,21777,48758,814723"
"04,AZ,ARIZONA,21709,45860,750254"
"32,NV,NEVADA,20950,42335,730374"
"53,WA,WASHINGTON,18926,39641,690852"
"41,OR,OREGON,15518,31360,529529"
"57,FR,Foreign - Total,14079,27178,413393"
"08,CO,COLORADO,12978,27092,524649"
"12,FL,FLORIDA,11206,22173,415344"
"36,NY,NEW YORK,8778,13667,354453"
"17,IL,ILLINOIS,8601,17948,344396"
"51,VA,VIRGINIA,7123,15907,294318"
"13,GA,GEORGIA,6345,13756,229773"
"49,UT,UTAH,6120,14236,204271"
"37,NC,NORTH CAROLINA,5650,12596,204973"
"15,HI,HAWAII,5142,9732,148877"
"39,OH,OHIO,4810,9663,179611"
"25,MA,MASSACHUSETTS,4673,7442,190832"
"26,MI,MICHIGAN,4550,9184,153741"
"29,MO,MISSOURI,4362,9155,149737"
"42,PA,PENNSYLVANIA,4202,8030,175280"
"35,NM,NEW MEXICO,4076,8199,127229"
"16,ID,IDAHO,4009,9174,129661"
"40,OK,OKLAHOMA,3659,8008,97744"
"34,NJ,NEW JERSEY,3557,6790,181224"
"24,MD,MARYLAND,3554,6979,153302"
"47,TN,TENNESSEE,3514,7458,118491"
"18,IN,INDIANA,3378,7532,127413"
"27,MN,MINNESOTA,3369,6857,130686"
"05,AR,ARKANSAS,2912,6750,72465"
"22,LA,LOUISIANA,2651,5442,78776"
"55,WI,WISCONSIN,2559,5399,82180"
"20,KS,KANSAS,2524,5784,78289"
"19,IA,IOWA,2103,4662,55686"
"31,NE,NEBRASKA,1964,4695,48776"
"30,MT,MONTANA,1936,3937,58881"
"09,CT,CONNECTICUT,1880,3583,110757"
"01,AL,ALABAMA,1853,4053,54231"
"45,SC,SOUTH CAROLINA,1811,4012,67634"
"21,KY,KENTUCKY,1614,3368,53972"
"02,AK,ALASKA,1607,3151,44542"
"28,MS,MISSISSIPPI,1328,2815,34574"
"11,DC,DISTRICT OF COLUMBIA,965,1284,32818"
"56,WY,WYOMING,938,1981,40496"
"33,NH,NEW HAMPSHIRE,802,1582,36804"
"44,RI,RHODE ISLAND,681,1380,22239"
"46,SD,SOUTH DAKOTA,670,1418,19583"
"23,ME,MAINE,655,1223,21701"
"38,ND,NORTH DAKOTA,580,1197,14492"
"54,WV,WEST VIRGINIA,446,934,15066"
"50,VT,VERMONT,407,695,13281"
"10,DE,DELAWARE,335,705,13636"
