"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,04-ARIZONA,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,AZ,AZ Total Mig - US & For,63873,127999,1866232"
"97,AZ,AZ Total Mig - US,61928,124030,1820054"
"98,AZ,AZ Total Mig - Foreign,1945,3969,46178"
"04,AZ,AZ Non-Migrants,1369200,3103558,51078610"
"06,CA,CALIFORNIA,11867,22635,323093"
"48,TX,TEXAS,4932,10578,161019"
"08,CO,COLORADO,3779,7336,119240"
"35,NM,NEW MEXICO,3257,7970,75043"
"32,NV,NEVADA,3126,6160,93757"
"53,WA,WASHINGTON,2688,5062,83950"
"12,FL,FLORIDA,2094,3979,63814"
"17,IL,ILLINOIS,2041,3775,68546"
"57,FR,Foreign - Total,1945,3969,46178"
"41,OR,OREGON,1931,3765,56889"
"49,UT,UTAH,1706,4104,48006"
"39,OH,OHIO,1445,2804,45632"
"26,MI,MICHIGAN,1439,2706,40318"
"36,NY,NEW YORK,1305,2184,33539"
"29,MO,MISSOURI,1171,2391,33884"
"27,MN,MINNESOTA,1124,2146,40003"
"37,NC,NORTH CAROLINA,1081,2381,31234"
"51,VA,VIRGINIA,1034,2198,35989"
"13,GA,GEORGIA,1018,2224,31199"
"40,OK,OKLAHOMA,979,2185,25644"
"42,PA,PENNSYLVANIA,963,1842,30922"
"18,IN,INDIANA,916,1863,26379"
"55,WI,WISCONSIN,895,1660,24847"
"20,KS,KANSAS,792,1692,26023"
"47,TN,TENNESSEE,786,1685,25992"
"16,ID,IDAHO,784,1776,21715"
"19,IA,IOWA,709,1393,20316"
"25,MA,MASSACHUSETTS,608,980,16888"
"34,NJ,NEW JERSEY,544,946,19801"
"30,MT,MONTANA,535,1061,14302"
"31,NE,NEBRASKA,535,1062,13832"
"05,AR,ARKANSAS,519,1158,12347"
"15,HI,HAWAII,506,978,13367"
"24,MD,MARYLAND,493,935,14317"
"02,AK,ALASKA,432,849,12153"
"21,KY,KENTUCKY,428,868,11428"
"45,SC,SOUTH CAROLINA,411,789,11324"
"22,LA,LOUISIANA,389,779,10574"
"01,AL,ALABAMA,384,845,12166"
"56,WY,WYOMING,384,750,15241"
"09,CT,CONNECTICUT,301,525,13414"
"46,SD,SOUTH DAKOTA,295,558,6738"
"28,MS,MISSISSIPPI,233,455,5751"
"33,NH,NEW HAMPSHIRE,223,407,5735"
"38,ND,NORTH DAKOTA,189,353,4772"
"23,ME,MAINE,182,339,3942"
"54,WV,WEST VIRGINIA,135,302,3531"
"50,VT,VERMONT,109,214,4197"
"11,DC,DISTRICT OF COLUMBIA,99,134,2798"
"44,RI,RHODE ISLAND,76,136,1860"
"10,DE,DELAWARE,56,113,2584"
