"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,15-HAWAII,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,HI,HI Total Mig - US & For,25722,54359,741405"
"97,HI,HI Total Mig - US,24007,50987,697958"
"98,HI,HI Total Mig - Foreign,1715,3372,43446"
"15,HI,HI Non-Migrants,422923,892791,16527301"
"06,CA,CALIFORNIA,5159,9475,144535"
"53,WA,WASHINGTON,1823,3862,56973"
"57,FR,Foreign - Total,1715,3372,43446"
"48,TX,TEXAS,1713,3965,49416"
"12,FL,FLORIDA,1119,2390,33032"
"51,VA,VIRGINIA,1054,2722,40219"
"32,NV,NEVADA,981,1835,30386"
"13,GA,GEORGIA,802,2011,23812"
"04,AZ,ARIZONA,787,1601,24025"
"41,OR,OREGON,771,1438,22660"
"37,NC,NORTH CAROLINA,765,2002,21635"
"08,CO,COLORADO,726,1518,23209"
"36,NY,NEW YORK,658,1243,16663"
"24,MD,MARYLAND,510,1302,17484"
"17,IL,ILLINOIS,483,948,12011"
"47,TN,TENNESSEE,432,1192,11562"
"26,MI,MICHIGAN,425,806,9218"
"39,OH,OHIO,360,717,9402"
"42,PA,PENNSYLVANIA,331,653,11032"
"21,KY,KENTUCKY,321,699,7385"
"29,MO,MISSOURI,316,711,8900"
"49,UT,UTAH,294,667,7753"
"01,AL,ALABAMA,271,648,8264"
"22,LA,LOUISIANA,271,671,6910"
"40,OK,OKLAHOMA,268,710,6943"
"45,SC,SOUTH CAROLINA,267,677,7642"
"25,MA,MASSACHUSETTS,266,420,7371"
"34,NJ,NEW JERSEY,226,467,6268"
"20,KS,KANSAS,219,560,6664"
"27,MN,MINNESOTA,207,385,5365"
"55,WI,WISCONSIN,203,403,5413"
"02,AK,ALASKA,202,419,5885"
"35,NM,NEW MEXICO,182,393,5296"
"18,IN,INDIANA,181,389,4464"
"09,CT,CONNECTICUT,154,309,4508"
"16,ID,IDAHO,145,311,4714"
"31,NE,NEBRASKA,141,327,4497"
"28,MS,MISSISSIPPI,137,336,3592"
"19,IA,IOWA,106,227,2267"
"05,AR,ARKANSAS,105,243,2787"
"30,MT,MONTANA,95,203,2681"
"23,ME,MAINE,93,215,2681"
"33,NH,NEW HAMPSHIRE,68,139,1893"
"44,RI,RHODE ISLAND,66,145,2302"
"54,WV,WEST VIRGINIA,58,104,1258"
"11,DC,DISTRICT OF COLUMBIA,48,97,1711"
"56,WY,WYOMING,47,92,1426"
"38,ND,NORTH DAKOTA,46,104,1058"
"10,DE,DELAWARE,36,90,994"
"46,SD,SOUTH DAKOTA,36,84,965"
"50,VT,VERMONT,33,62,827"
