"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,31-NEBRASKA,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,NE,NE Total Mig - US & For,21473,44505,666510"
"97,NE,NE Total Mig - US,20935,43396,653675"
"98,NE,NE Total Mig - Foreign,538,1109,12835"
"31,NE,NE Non-Migrants,592813,1363551,21613616"
"19,IA,IOWA,2971,6243,83449"
"08,CO,COLORADO,1796,3509,56415"
"48,TX,TEXAS,1556,3398,53484"
"20,KS,KANSAS,1517,3228,42257"
"29,MO,MISSOURI,1227,2506,37824"
"06,CA,CALIFORNIA,1149,2224,29263"
"04,AZ,ARIZONA,895,1653,27479"
"46,SD,SOUTH DAKOTA,862,1793,22009"
"27,MN,MINNESOTA,722,1464,23295"
"12,FL,FLORIDA,661,1372,30588"
"17,IL,ILLINOIS,638,1293,23173"
"57,FR,Foreign - Total,538,1109,12835"
"56,WY,WYOMING,467,1040,10761"
"53,WA,WASHINGTON,387,722,11141"
"40,OK,OKLAHOMA,373,842,11184"
"51,VA,VIRGINIA,371,800,12029"
"13,GA,GEORGIA,360,793,13150"
"39,OH,OHIO,324,731,11788"
"32,NV,NEVADA,303,585,13752"
"37,NC,NORTH CAROLINA,289,564,7846"
"55,WI,WISCONSIN,288,644,10279"
"18,IN,INDIANA,284,639,9205"
"05,AR,ARKANSAS,276,601,8824"
"26,MI,MICHIGAN,257,576,11010"
"47,TN,TENNESSEE,231,480,7533"
"35,NM,NEW MEXICO,210,436,5617"
"36,NY,NEW YORK,205,360,6166"
"41,OR,OREGON,204,392,5510"
"49,UT,UTAH,197,470,5868"
"42,PA,PENNSYLVANIA,163,356,6434"
"22,LA,LOUISIANA,146,282,3623"
"24,MD,MARYLAND,145,334,5166"
"30,MT,MONTANA,138,292,3527"
"38,ND,NORTH DAKOTA,134,343,4854"
"16,ID,IDAHO,133,298,3899"
"21,KY,KENTUCKY,129,261,3877"
"01,AL,ALABAMA,117,281,4444"
"25,MA,MASSACHUSETTS,110,201,4543"
"34,NJ,NEW JERSEY,110,226,4414"
"28,MS,MISSISSIPPI,106,248,3400"
"45,SC,SOUTH CAROLINA,106,198,2846"
"15,HI,HAWAII,76,161,2136"
"02,AK,ALASKA,64,126,1898"
"09,CT,CONNECTICUT,63,116,2392"
"11,DC,DISTRICT OF COLUMBIA,40,61,1174"
"23,ME,MAINE,33,64,1074"
"33,NH,NEW HAMPSHIRE,31,50,732"
"54,WV,WEST VIRGINIA,27,56,800"
"10,DE,DELAWARE,18,29,902"
"44,RI,RHODE ISLAND,18,39,477"
"50,VT,VERMONT,8,16,164"
