"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,16-IDAHO,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,ID,ID Total Mig - US & For,17997,38694,467781"
"97,ID,ID Total Mig - US,17554,37762,458098"
"98,ID,ID Total Mig - Foreign,443,932,9683"
"16,ID,ID Non-Migrants,371334,921749,13248057"
"53,WA,WASHINGTON,3351,6793,85089"
"49,UT,UTAH,2005,4500,49459"
"41,OR,OREGON,1953,4105,50589"
"06,CA,CALIFORNIA,1845,3713,47621"
"32,NV,NEVADA,848,1844,21689"
"04,AZ,ARIZONA,818,1782,21200"
"30,MT,MONTANA,806,1675,21126"
"48,TX,TEXAS,658,1636,17363"
"08,CO,COLORADO,608,1278,18434"
"57,FR,Foreign - Total,443,932,9683"
"56,WY,WYOMING,336,732,8274"
"02,AK,ALASKA,305,662,8093"
"12,FL,FLORIDA,287,641,7555"
"17,IL,ILLINOIS,225,498,7807"
"35,NM,NEW MEXICO,220,507,5495"
"27,MN,MINNESOTA,200,463,6323"
"51,VA,VIRGINIA,193,431,5067"
"29,MO,MISSOURI,173,371,3403"
"26,MI,MICHIGAN,166,383,4526"
"37,NC,NORTH CAROLINA,160,350,4020"
"39,OH,OHIO,151,357,4211"
"40,OK,OKLAHOMA,142,329,2842"
"42,PA,PENNSYLVANIA,137,299,4373"
"13,GA,GEORGIA,132,300,3046"
"36,NY,NEW YORK,131,236,3491"
"31,NE,NEBRASKA,130,345,3840"
"47,TN,TENNESSEE,130,341,4002"
"55,WI,WISCONSIN,129,315,3795"
"20,KS,KANSAS,121,263,2778"
"19,IA,IOWA,107,292,2574"
"18,IN,INDIANA,103,230,3103"
"15,HI,HAWAII,95,182,2383"
"05,AR,ARKANSAS,89,222,2197"
"25,MA,MASSACHUSETTS,76,133,2315"
"46,SD,SOUTH DAKOTA,76,142,1793"
"21,KY,KENTUCKY,73,189,1887"
"45,SC,SOUTH CAROLINA,66,148,1576"
"24,MD,MARYLAND,65,123,1966"
"01,AL,ALABAMA,58,144,1527"
"38,ND,NORTH DAKOTA,56,118,1268"
"09,CT,CONNECTICUT,53,113,2132"
"28,MS,MISSISSIPPI,52,124,1096"
"34,NJ,NEW JERSEY,51,92,1249"
"22,LA,LOUISIANA,46,92,1256"
"33,NH,NEW HAMPSHIRE,28,61,1113"
"54,WV,WEST VIRGINIA,28,81,1205"
"23,ME,MAINE,25,48,523"
"50,VT,VERMONT,19,32,395"
"11,DC,DISTRICT OF COLUMBIA,16,18,345"
"44,RI,RHODE ISLAND,7,18,502"
"10,DE,DELAWARE,5,11,183"
