"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,41-OREGON,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,OR,OR Total Mig - US & For,37525,72587,1081739"
"97,OR,OR Total Mig - US,36694,71155,1064394"
"98,OR,OR Total Mig - Foreign,831,1432,17344"
"41,OR,OR Non-Migrants,1063124,2346868,41195426"
"53,WA,WASHINGTON,10082,19746,325374"
"06,CA,CALIFORNIA,7510,13791,192152"
"04,AZ,ARIZONA,1966,3783,58297"
"16,ID,IDAHO,1929,4230,53980"
"48,TX,TEXAS,1294,2744,40315"
"32,NV,NEVADA,1184,2289,31537"
"08,CO,COLORADO,1123,2097,34799"
"57,FR,Foreign - Total,831,1432,17344"
"02,AK,ALASKA,770,1525,20537"
"30,MT,MONTANA,751,1548,19132"
"49,UT,UTAH,734,1567,19761"
"12,FL,FLORIDA,729,1352,18618"
"36,NY,NEW YORK,503,781,12322"
"17,IL,ILLINOIS,458,838,15971"
"35,NM,NEW MEXICO,410,784,12722"
"37,NC,NORTH CAROLINA,398,812,11265"
"15,HI,HAWAII,395,650,9966"
"51,VA,VIRGINIA,377,672,10223"
"27,MN,MINNESOTA,370,737,11005"
"26,MI,MICHIGAN,345,657,10391"
"29,MO,MISSOURI,344,732,10667"
"13,GA,GEORGIA,318,632,11200"
"40,OK,OKLAHOMA,316,675,6939"
"25,MA,MASSACHUSETTS,307,497,9430"
"39,OH,OHIO,301,599,9532"
"42,PA,PENNSYLVANIA,285,528,9895"
"55,WI,WISCONSIN,267,508,8104"
"47,TN,TENNESSEE,254,530,6574"
"18,IN,INDIANA,227,468,6675"
"19,IA,IOWA,221,452,5475"
"20,KS,KANSAS,221,479,5463"
"56,WY,WYOMING,209,396,5045"
"24,MD,MARYLAND,190,319,6722"
"31,NE,NEBRASKA,186,381,4324"
"05,AR,ARKANSAS,170,381,3725"
"34,NJ,NEW JERSEY,161,335,8115"
"22,LA,LOUISIANA,157,323,3618"
"21,KY,KENTUCKY,137,293,3999"
"09,CT,CONNECTICUT,132,205,4733"
"01,AL,ALABAMA,129,272,3547"
"46,SD,SOUTH DAKOTA,124,247,2918"
"45,SC,SOUTH CAROLINA,117,217,3333"
"38,ND,NORTH DAKOTA,103,214,2447"
"33,NH,NEW HAMPSHIRE,91,170,3287"
"23,ME,MAINE,85,150,2091"
"28,MS,MISSISSIPPI,83,175,2198"
"11,DC,DISTRICT OF COLUMBIA,72,94,1654"
"50,VT,VERMONT,67,113,1933"
"54,WV,WEST VIRGINIA,42,75,1179"
"44,RI,RHODE ISLAND,31,39,646"
"10,DE,DELAWARE,19,53,560"
