"1995 - 1996 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"FROM:,,08-COLORADO,,,"
",,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
"TO: ,,,RETURNS,EXEMPTIONS,INCOME"
"96,CO,CO Total Mig - US & For,66963,131701,2090819"
"97,CO,CO Total Mig - US,64584,126796,2030202"
"98,CO,CO Total Mig - Foreign,2379,4905,60616"
"08,CO,CO Non-Migrants,1328763,2881036,54700672"
"06,CA,CALIFORNIA,7416,12836,235289"
"48,TX,TEXAS,6576,14251,221140"
"04,AZ,ARIZONA,4041,7658,132715"
"12,FL,FLORIDA,2940,5507,107507"
"53,WA,WASHINGTON,2441,4639,77491"
"57,FR,Foreign - Total,2379,4905,60616"
"35,NM,NEW MEXICO,2329,4709,62373"
"17,IL,ILLINOIS,2004,3691,68251"
"20,KS,KANSAS,1851,3917,54116"
"29,MO,MISSOURI,1616,3445,48147"
"31,NE,NEBRASKA,1591,3363,44136"
"56,WY,WYOMING,1520,3133,45325"
"40,OK,OKLAHOMA,1476,3159,37204"
"36,NY,NEW YORK,1475,2294,38580"
"13,GA,GEORGIA,1466,3108,49976"
"49,UT,UTAH,1450,3079,48783"
"32,NV,NEVADA,1424,2719,43857"
"41,OR,OREGON,1407,2657,44118"
"51,VA,VIRGINIA,1399,2880,53336"
"27,MN,MINNESOTA,1396,2772,44073"
"39,OH,OHIO,1285,2488,42215"
"26,MI,MICHIGAN,1273,2504,38369"
"37,NC,NORTH CAROLINA,1226,2500,36558"
"42,PA,PENNSYLVANIA,1008,1816,30547"
"19,IA,IOWA,978,2015,26787"
"55,WI,WISCONSIN,972,1940,28460"
"25,MA,MASSACHUSETTS,936,1457,32330"
"47,TN,TENNESSEE,912,1968,31187"
"30,MT,MONTANA,855,1696,25847"
"18,IN,INDIANA,757,1520,22641"
"24,MD,MARYLAND,721,1424,26365"
"16,ID,IDAHO,665,1413,22271"
"34,NJ,NEW JERSEY,616,1084,22697"
"22,LA,LOUISIANA,585,1240,15040"
"02,AK,ALASKA,575,1178,16219"
"01,AL,ALABAMA,559,1294,17356"
"05,AR,ARKANSAS,539,1133,14480"
"46,SD,SOUTH DAKOTA,539,1105,15626"
"15,HI,HAWAII,537,1055,14466"
"21,KY,KENTUCKY,536,1190,16554"
"45,SC,SOUTH CAROLINA,487,940,14156"
"09,CT,CONNECTICUT,439,736,15749"
"38,ND,NORTH DAKOTA,352,696,9235"
"28,MS,MISSISSIPPI,302,614,7082"
"33,NH,NEW HAMPSHIRE,277,480,7939"
"23,ME,MAINE,216,426,6287"
"50,VT,VERMONT,178,268,4312"
"11,DC,DISTRICT OF COLUMBIA,146,195,4351"
"54,WV,WEST VIRGINIA,137,323,3814"
"44,RI,RHODE ISLAND,92,157,2383"
"10,DE,DELAWARE,66,124,2459"
