"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 10-DELAWARE,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,DE,DE Total Mig - US & For,12673,23677,725062"
"97,DE,DE Total Mig - US,12310,23029,711745"
"98,DE,DE Total Mig - Foreign,363,648,13318"
"10,DE,DE Non-Migrants,304876,645247,17955742"
"42,PA,PENNSYLVANIA,2793,5360,207924"
"24,MD,MARYLAND,2141,3922,90975"
"12,FL,FLORIDA,1153,2115,67868"
"34,NJ,NEW JERSEY,902,1602,42727"
"51,VA,VIRGINIA,638,1125,35501"
"36,NY,NEW YORK,565,920,49113"
"37,NC,NORTH CAROLINA,435,840,23631"
"6,CA,CALIFORNIA,387,640,18455"
"48,TX,TEXAS,378,804,23410"
"57,FR,Foreign,363,648,13318"
"13,GA,GEORGIA,344,717,16971"
"4,AZ,ARIZONA,185,336,9353"
"25,MA,MASSACHUSETTS,182,266,8522"
"45,SC,SOUTH CAROLINA,178,378,12160"
"39,OH,OHIO,173,355,11650"
"17,IL,ILLINOIS,164,347,11823"
"47,TN,TENNESSEE,148,311,7608"
"26,MI,MICHIGAN,120,243,7110"
"9,CT,CONNECTICUT,95,177,6089"
"8,CO,COLORADO,93,158,4282"
"53,WA,WASHINGTON,82,146,3594"
"11,DC,DISTRICT OF COLUMBIA,81,104,4899"
"18,IN,INDIANA,71,139,3049"
"54,WV,WEST VIRGINIA,66,131,2315"
"1,AL,ALABAMA,59,138,2879"
"40,OK,OKLAHOMA,56,131,1900"
"32,NV,NEVADA,53,81,2375"
"21,KY,KENTUCKY,52,103,2717"
"15,HI,HAWAII,51,94,2160"
"29,MO,MISSOURI,50,106,2165"
"22,LA,LOUISIANA,47,96,2304"
"55,WI,WISCONSIN,47,99,2338"
"35,NM,NEW MEXICO,44,93,2239"
"27,MN,MINNESOTA,43,79,1760"
"23,ME,MAINE,42,77,1957"
"41,OR,OREGON,41,74,1701"
"33,NH,NEW HAMPSHIRE,40,74,2307"
"28,MS,MISSISSIPPI,36,74,1380"
"5,AR,ARKANSAS,35,73,1315"
"49,UT,UTAH,34,67,1547"
"20,KS,KANSAS,28,69,2743"
"16,ID,IDAHO,27,61,1455"
"19,IA,IOWA,27,64,1119"
"2,AK,ALASKA,22,56,687"
"31,NE,NEBRASKA,20,45,842"
"30,MT,MONTANA,19,43,634"
"44,RI,RHODE ISLAND,19,29,632"
"50,VT,VERMONT,18,22,583"
"46,SD,SOUTH DAKOTA,13,25,605"
"38,ND,NORTH DAKOTA,8,15,270"
"56,WY,WYOMING,5,5,101"
