"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 51-VIRGINIA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,VA,VA Total Mig - US & For,117089,226348,6009151"
"97,VA,VA Total Mig - US,109975,211946,5692111"
"98,VA,VA Total Mig - Foreign,7114,14402,317040"
"51,VA,VA Non-Migrants,2691687,5800654,166220670"
"24,MD,MARYLAND,12186,21954,641359"
"37,NC,NORTH CAROLINA,12050,24256,593278"
"12,FL,FLORIDA,11916,23180,689730"
"57,FR,Foreign,7114,14402,317040"
"6,CA,CALIFORNIA,6983,12934,355440"
"48,TX,TEXAS,5342,11369,309161"
"36,NY,NEW YORK,5174,8674,226539"
"42,PA,PENNSYLVANIA,4844,9010,246353"
"13,GA,GEORGIA,4533,9456,211547"
"11,DC,DISTRICT OF COLUMBIA,4521,5872,261650"
"45,SC,SOUTH CAROLINA,3512,7168,178110"
"47,TN,TENNESSEE,3426,6745,143455"
"54,WV,WEST VIRGINIA,3249,6716,143313"
"39,OH,OHIO,2433,4929,114499"
"34,NJ,NEW JERSEY,2349,4411,124151"
"17,IL,ILLINOIS,2082,4033,113925"
"8,CO,COLORADO,1753,3476,114438"
"4,AZ,ARIZONA,1675,3223,101747"
"25,MA,MASSACHUSETTS,1622,2743,97057"
"53,WA,WASHINGTON,1544,3192,82715"
"1,AL,ALABAMA,1330,3011,73137"
"26,MI,MICHIGAN,1293,2559,63080"
"21,KY,KENTUCKY,1229,2588,52013"
"18,IN,INDIANA,994,2034,46047"
"29,MO,MISSOURI,983,1998,46891"
"9,CT,CONNECTICUT,957,1815,54086"
"22,LA,LOUISIANA,933,1909,42496"
"15,HI,HAWAII,868,1967,44589"
"32,NV,NEVADA,795,1428,44460"
"28,MS,MISSISSIPPI,768,1704,33908"
"10,DE,DELAWARE,745,1313,41455"
"55,WI,WISCONSIN,683,1365,32011"
"40,OK,OKLAHOMA,659,1410,27539"
"27,MN,MINNESOTA,580,1136,32235"
"20,KS,KANSAS,575,1373,33541"
"41,OR,OREGON,567,1030,28693"
"23,ME,MAINE,549,1148,25918"
"35,NM,NEW MEXICO,489,956,31141"
"49,UT,UTAH,474,1089,26868"
"33,NH,NEW HAMPSHIRE,463,862,24713"
"5,AR,ARKANSAS,446,910,20197"
"44,RI,RHODE ISLAND,380,823,20483"
"19,IA,IOWA,353,704,16819"
"2,AK,ALASKA,307,675,12896"
"31,NE,NEBRASKA,304,707,15438"
"16,ID,IDAHO,256,586,13993"
"50,VT,VERMONT,231,389,10729"
"30,MT,MONTANA,202,389,9724"
"56,WY,WYOMING,142,240,6830"
"46,SD,SOUTH DAKOTA,130,266,6568"
"38,ND,NORTH DAKOTA,96,221,5146"
