"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 02-ALASKA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,AK,AK Total Mig - US & For,14872,29997,594842"
"97,AK,AK Total Mig - US,14382,28973,576295"
"98,AK,AK Total Mig - Foreign,490,1024,18546"
"2,AK,AK Non-Migrants,225697,490784,12546470"
"53,WA,WASHINGTON,1859,3437,79897"
"6,CA,CALIFORNIA,1268,2273,43414"
"48,TX,TEXAS,1026,2275,56091"
"41,OR,OREGON,921,1657,32074"
"12,FL,FLORIDA,727,1555,27214"
"4,AZ,ARIZONA,694,1327,29342"
"8,CO,COLORADO,510,998,23089"
"57,FR,Foreign,490,1024,18546"
"32,NV,NEVADA,471,840,18399"
"16,ID,IDAHO,407,864,18684"
"37,NC,NORTH CAROLINA,356,823,13390"
"51,VA,VIRGINIA,335,773,15774"
"15,HI,HAWAII,311,576,11048"
"13,GA,GEORGIA,310,732,11323"
"30,MT,MONTANA,309,558,12272"
"36,NY,NEW YORK,266,524,8506"
"49,UT,UTAH,261,561,10262"
"35,NM,NEW MEXICO,238,524,9474"
"27,MN,MINNESOTA,235,440,9522"
"40,OK,OKLAHOMA,226,510,8934"
"47,TN,TENNESSEE,215,499,7467"
"26,MI,MICHIGAN,207,412,7482"
"29,MO,MISSOURI,205,458,7586"
"42,PA,PENNSYLVANIA,202,401,7458"
"17,IL,ILLINOIS,191,376,6930"
"39,OH,OHIO,183,358,7072"
"22,LA,LOUISIANA,179,424,6502"
"55,WI,WISCONSIN,176,320,6158"
"1,AL,ALABAMA,171,422,6919"
"45,SC,SOUTH CAROLINA,164,369,5646"
"24,MD,MARYLAND,156,334,6939"
"21,KY,KENTUCKY,141,331,4514"
"5,AR,ARKANSAS,139,333,5730"
"56,WY,WYOMING,124,260,5513"
"18,IN,INDIANA,117,222,3625"
"25,MA,MASSACHUSETTS,108,187,4257"
"20,KS,KANSAS,107,244,4284"
"46,SD,SOUTH DAKOTA,101,225,4776"
"28,MS,MISSISSIPPI,92,220,3618"
"38,ND,NORTH DAKOTA,92,206,3281"
"34,NJ,NEW JERSEY,91,193,2978"
"31,NE,NEBRASKA,89,202,3853"
"19,IA,IOWA,88,168,3276"
"23,ME,MAINE,75,138,2917"
"33,NH,NEW HAMPSHIRE,50,85,1755"
"9,CT,CONNECTICUT,45,66,1661"
"54,WV,WEST VIRGINIA,40,80,1517"
"50,VT,VERMONT,39,62,1545"
"11,DC,DISTRICT OF COLUMBIA,25,41,867"
"10,DE,DELAWARE,23,50,712"
"44,RI,RHODE ISLAND,17,40,748"
