"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 49-UTAH,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,UT,UT Total Mig - US & For,28320,62941,1197326"
"97,UT,UT Total Mig - US,27533,61403,1169709"
"98,UT,UT Total Mig - Foreign,787,1538,27616"
"49,UT,UT Non-Migrants,737284,1913122,37447547"
"6,CA,CALIFORNIA,4151,8420,156513"
"4,AZ,ARIZONA,2648,6234,104120"
"32,NV,NEVADA,2266,5075,176795"
"16,ID,IDAHO,2070,5162,73539"
"8,CO,COLORADO,1612,3490,68085"
"48,TX,TEXAS,1547,3705,63187"
"53,WA,WASHINGTON,1498,3330,61117"
"41,OR,OREGON,1012,2142,35668"
"12,FL,FLORIDA,885,1885,48257"
"57,FR,Foreign,787,1538,27616"
"56,WY,WYOMING,741,1681,26154"
"51,VA,VIRGINIA,678,1521,29469"
"35,NM,NEW MEXICO,536,1295,19442"
"36,NY,NEW YORK,507,969,18344"
"17,IL,ILLINOIS,456,972,19659"
"30,MT,MONTANA,428,923,16177"
"39,OH,OHIO,428,1059,18092"
"37,NC,NORTH CAROLINA,396,856,14688"
"13,GA,GEORGIA,381,906,15866"
"29,MO,MISSOURI,350,835,10774"
"42,PA,PENNSYLVANIA,325,700,16441"
"15,HI,HAWAII,307,627,10226"
"24,MD,MARYLAND,285,604,11880"
"26,MI,MICHIGAN,284,671,11900"
"27,MN,MINNESOTA,271,600,13073"
"18,IN,INDIANA,260,626,9319"
"25,MA,MASSACHUSETTS,258,486,10427"
"55,WI,WISCONSIN,256,538,10182"
"2,AK,ALASKA,246,520,8996"
"47,TN,TENNESSEE,224,493,7756"
"40,OK,OKLAHOMA,220,543,7574"
"20,KS,KANSAS,184,437,6305"
"31,NE,NEBRASKA,181,440,7074"
"19,IA,IOWA,164,418,5386"
"1,AL,ALABAMA,151,331,6071"
"9,CT,CONNECTICUT,151,332,6544"
"34,NJ,NEW JERSEY,148,285,6875"
"21,KY,KENTUCKY,142,315,5623"
"45,SC,SOUTH CAROLINA,142,334,4703"
"5,AR,ARKANSAS,130,318,4640"
"22,LA,LOUISIANA,99,213,3318"
"33,NH,NEW HAMPSHIRE,76,181,4394"
"46,SD,SOUTH DAKOTA,74,166,2849"
"28,MS,MISSISSIPPI,63,152,1844"
"38,ND,NORTH DAKOTA,63,140,1999"
"50,VT,VERMONT,63,115,2192"
"23,ME,MAINE,51,108,1602"
"11,DC,DISTRICT OF COLUMBIA,42,61,1437"
"54,WV,WEST VIRGINIA,41,105,1654"
"44,RI,RHODE ISLAND,23,49,882"
"10,DE,DELAWARE,19,35,594"
