"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 39-OHIO,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,OH,OH Total Mig - US & For,97375,177110,4567952"
"97,OH,OH Total Mig - US,95149,173407,4478608"
"98,OH,OH Total Mig - Foreign,2226,3703,89344"
"39,OH,OH Non-Migrants,4377571,9142996,214235323"
"12,FL,FLORIDA,14081,24772,780709"
"21,KY,KENTUCKY,6619,12369,247422"
"18,IN,INDIANA,5304,10325,230949"
"6,CA,CALIFORNIA,5091,8157,251309"
"26,MI,MICHIGAN,4905,9514,249540"
"42,PA,PENNSYLVANIA,4558,8437,227827"
"37,NC,NORTH CAROLINA,4436,8117,195459"
"48,TX,TEXAS,4189,8355,201577"
"17,IL,ILLINOIS,3942,6565,200204"
"13,GA,GEORGIA,3655,7134,159232"
"51,VA,VIRGINIA,3408,6176,146297"
"36,NY,NEW YORK,3401,5469,125877"
"47,TN,TENNESSEE,2956,5795,142326"
"4,AZ,ARIZONA,2902,5056,142197"
"54,WV,WEST VIRGINIA,2897,5664,81837"
"45,SC,SOUTH CAROLINA,2318,4376,111763"
"57,FR,Foreign,2226,3703,89344"
"8,CO,COLORADO,1726,2967,85803"
"24,MD,MARYLAND,1723,2861,81705"
"32,NV,NEVADA,1399,2341,66186"
"29,MO,MISSOURI,1205,2363,60958"
"53,WA,WASHINGTON,1151,1929,50513"
"25,MA,MASSACHUSETTS,1119,1736,56170"
"34,NJ,NEW JERSEY,1115,1970,63955"
"1,AL,ALABAMA,1078,2228,44351"
"55,WI,WISCONSIN,951,1796,54976"
"27,MN,MINNESOTA,821,1562,43670"
"22,LA,LOUISIANA,698,1373,32168"
"40,OK,OKLAHOMA,611,1233,27426"
"9,CT,CONNECTICUT,574,1029,37833"
"41,OR,OREGON,562,923,24851"
"35,NM,NEW MEXICO,494,939,25038"
"20,KS,KANSAS,492,1000,24049"
"28,MS,MISSISSIPPI,475,998,17278"
"19,IA,IOWA,469,978,23454"
"5,AR,ARKANSAS,433,906,22103"
"49,UT,UTAH,400,866,18876"
"11,DC,DISTRICT OF COLUMBIA,347,392,12848"
"15,HI,HAWAII,323,525,10500"
"31,NE,NEBRASKA,255,537,13625"
"2,AK,ALASKA,253,445,8698"
"10,DE,DELAWARE,242,439,10667"
"23,ME,MAINE,237,469,9567"
"33,NH,NEW HAMPSHIRE,220,417,14318"
"30,MT,MONTANA,215,345,6754"
"16,ID,IDAHO,214,394,8089"
"44,RI,RHODE ISLAND,152,253,5741"
"56,WY,WYOMING,149,268,5694"
"50,VT,VERMONT,133,206,7085"
"38,ND,NORTH DAKOTA,127,221,5039"
"46,SD,SOUTH DAKOTA,124,217,4094"
