"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 41-OREGON,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,OR,OR Total Mig - US & For,43180,79884,1729567"
"97,OR,OR Total Mig - US,42198,78258,1698774"
"98,OR,OR Total Mig - Foreign,982,1626,30792"
"41,OR,OR Non-Migrants,1208214,2603979,61948623"
"53,WA,WASHINGTON,11499,21888,533699"
"6,CA,CALIFORNIA,7908,13875,301184"
"4,AZ,ARIZONA,2545,4896,112193"
"16,ID,IDAHO,2096,4357,76294"
"48,TX,TEXAS,1585,3246,66466"
"32,NV,NEVADA,1509,2684,54010"
"12,FL,FLORIDA,1173,2071,43943"
"8,CO,COLORADO,1152,2106,49162"
"57,FR,Foreign,982,1626,30792"
"49,UT,UTAH,831,1779,27095"
"36,NY,NEW YORK,798,1101,23205"
"30,MT,MONTANA,781,1424,23632"
"2,AK,ALASKA,717,1241,23665"
"15,HI,HAWAII,673,1127,21361"
"17,IL,ILLINOIS,554,931,22031"
"51,VA,VIRGINIA,498,936,21182"
"37,NC,NORTH CAROLINA,489,905,18404"
"27,MN,MINNESOTA,441,806,16200"
"13,GA,GEORGIA,409,799,16988"
"35,NM,NEW MEXICO,403,723,14810"
"25,MA,MASSACHUSETTS,383,557,15366"
"29,MO,MISSOURI,364,718,10887"
"39,OH,OHIO,363,664,16374"
"42,PA,PENNSYLVANIA,357,657,16944"
"26,MI,MICHIGAN,351,651,15274"
"47,TN,TENNESSEE,348,740,14556"
"55,WI,WISCONSIN,317,626,12241"
"40,OK,OKLAHOMA,291,578,8027"
"18,IN,INDIANA,262,546,9183"
"24,MD,MARYLAND,251,417,10584"
"56,WY,WYOMING,251,469,7860"
"20,KS,KANSAS,237,453,8689"
"34,NJ,NEW JERSEY,214,339,9215"
"22,LA,LOUISIANA,203,356,6235"
"5,AR,ARKANSAS,195,431,4780"
"19,IA,IOWA,193,340,6507"
"21,KY,KENTUCKY,179,367,5228"
"45,SC,SOUTH CAROLINA,161,291,6212"
"31,NE,NEBRASKA,141,271,4055"
"9,CT,CONNECTICUT,137,225,5220"
"1,AL,ALABAMA,131,269,5190"
"38,ND,NORTH DAKOTA,108,213,3406"
"46,SD,SOUTH DAKOTA,105,209,3413"
"11,DC,DISTRICT OF COLUMBIA,100,121,3379"
"50,VT,VERMONT,98,153,3027"
"23,ME,MAINE,97,146,3066"
"33,NH,NEW HAMPSHIRE,95,183,9720"
"28,MS,MISSISSIPPI,89,171,3731"
"44,RI,RHODE ISLAND,50,83,2695"
"54,WV,WEST VIRGINIA,42,76,1459"
"10,DE,DELAWARE,24,43,728"
