"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 16-IDAHO,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,ID,ID Total Mig - US & For,19356,39284,676778"
"97,ID,ID Total Mig - US,18810,38247,658584"
"98,ID,ID Total Mig - Foreign,546,1037,18194"
"16,ID,ID Non-Migrants,448781,1064500,20800363"
"53,WA,WASHINGTON,3611,7012,128427"
"49,UT,UTAH,2097,4751,66951"
"6,CA,CALIFORNIA,2024,3774,67762"
"41,OR,OREGON,1828,3533,56277"
"32,NV,NEVADA,978,1994,36144"
"4,AZ,ARIZONA,971,1896,33105"
"48,TX,TEXAS,738,1673,28706"
"30,MT,MONTANA,732,1532,26399"
"8,CO,COLORADO,624,1217,21298"
"57,FR,Foreign,546,1037,18194"
"12,FL,FLORIDA,479,954,18211"
"56,WY,WYOMING,374,778,12378"
"2,AK,ALASKA,325,687,11600"
"51,VA,VIRGINIA,320,724,21461"
"35,NM,NEW MEXICO,211,439,8138"
"17,IL,ILLINOIS,201,423,7011"
"37,NC,NORTH CAROLINA,195,403,6615"
"36,NY,NEW YORK,184,297,5811"
"29,MO,MISSOURI,179,398,5338"
"13,GA,GEORGIA,169,352,5370"
"27,MN,MINNESOTA,160,323,5592"
"42,PA,PENNSYLVANIA,155,309,5049"
"47,TN,TENNESSEE,154,347,5957"
"39,OH,OHIO,144,318,4887"
"15,HI,HAWAII,136,271,6954"
"40,OK,OKLAHOMA,124,251,3342"
"55,WI,WISCONSIN,124,265,5702"
"26,MI,MICHIGAN,117,237,3777"
"20,KS,KANSAS,116,263,4352"
"31,NE,NEBRASKA,113,275,3473"
"18,IN,INDIANA,104,204,4261"
"5,AR,ARKANSAS,99,230,2593"
"19,IA,IOWA,98,252,3608"
"24,MD,MARYLAND,91,179,3866"
"21,KY,KENTUCKY,80,169,3124"
"22,LA,LOUISIANA,78,143,2141"
"45,SC,SOUTH CAROLINA,75,177,2741"
"1,AL,ALABAMA,74,175,2853"
"25,MA,MASSACHUSETTS,72,130,2514"
"46,SD,SOUTH DAKOTA,71,162,1936"
"38,ND,NORTH DAKOTA,69,139,1837"
"34,NJ,NEW JERSEY,55,96,2199"
"28,MS,MISSISSIPPI,49,107,1101"
"33,NH,NEW HAMPSHIRE,43,84,1488"
"23,ME,MAINE,40,63,1348"
"54,WV,WEST VIRGINIA,33,67,1387"
"9,CT,CONNECTICUT,29,54,1016"
"11,DC,DISTRICT OF COLUMBIA,28,37,1136"
"50,VT,VERMONT,21,34,643"
"10,DE,DELAWARE,9,23,272"
"44,RI,RHODE ISLAND,9,26,430"
