"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 36-NEWYORK,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,NY,NY Total Mig - US & For,214017,398452,11781521"
"97,NY,NY Total Mig - US,206291,385375,11309521"
"98,NY,NY Total Mig - Foreign,7726,13077,472000"
"36,NY,NY Non-Migrants,6804721,14243015,398577573"
"12,FL,FLORIDA,43519,85619,2311493"
"34,NJ,NEW JERSEY,30082,58372,2113752"
"42,PA,PENNSYLVANIA,15288,31305,688734"
"6,CA,CALIFORNIA,13575,19746,808788"
"37,NC,NORTH CAROLINA,10975,22206,468176"
"9,CT,CONNECTICUT,10143,19343,980332"
"51,VA,VIRGINIA,9066,16747,428107"
"13,GA,GEORGIA,8195,17126,314838"
"25,MA,MASSACHUSETTS,8035,12010,429223"
"57,FR,Foreign,7726,13077,472000"
"48,TX,TEXAS,5943,11719,303048"
"24,MD,MARYLAND,5613,9804,239668"
"45,SC,SOUTH CAROLINA,4092,8022,193516"
"4,AZ,ARIZONA,3563,6494,188325"
"17,IL,ILLINOIS,3394,5531,212160"
"39,OH,OHIO,3314,6252,153955"
"32,NV,NEVADA,2334,3960,103543"
"8,CO,COLORADO,2233,3537,103210"
"47,TN,TENNESSEE,2061,4030,85906"
"26,MI,MICHIGAN,1953,3600,94398"
"53,WA,WASHINGTON,1813,2996,111422"
"11,DC,DISTRICT OF COLUMBIA,1545,1867,83481"
"50,VT,VERMONT,1365,2159,64764"
"10,DE,DELAWARE,1253,2388,90149"
"44,RI,RHODE ISLAND,1185,1964,46576"
"18,IN,INDIANA,1164,2338,46036"
"33,NH,NEW HAMPSHIRE,1137,1927,68392"
"22,LA,LOUISIANA,1051,1928,44639"
"1,AL,ALABAMA,1047,2002,36939"
"29,MO,MISSOURI,991,1814,42063"
"27,MN,MINNESOTA,979,1699,50301"
"23,ME,MAINE,976,1664,56000"
"21,KY,KENTUCKY,929,1885,39320"
"41,OR,OREGON,923,1407,36294"
"55,WI,WISCONSIN,873,1547,40269"
"35,NM,NEW MEXICO,726,1218,32258"
"15,HI,HAWAII,717,1155,27619"
"20,KS,KANSAS,527,1131,24864"
"40,OK,OKLAHOMA,519,969,15556"
"49,UT,UTAH,434,845,18714"
"54,WV,WEST VIRGINIA,364,719,14436"
"28,MS,MISSISSIPPI,361,695,12172"
"19,IA,IOWA,356,629,14042"
"5,AR,ARKANSAS,354,655,12774"
"2,AK,ALASKA,301,526,9469"
"31,NE,NEBRASKA,244,470,10219"
"30,MT,MONTANA,223,359,6975"
"16,ID,IDAHO,202,383,7705"
"56,WY,WYOMING,159,239,17846"
"46,SD,SOUTH DAKOTA,112,232,4299"
"38,ND,NORTH DAKOTA,83,142,2758"
