"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 32-NEVADA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,NV,NV Total Mig - US & For,44005,85208,1813774"
"97,NV,NV Total Mig - US,43004,83443,1780988"
"98,NV,NV Total Mig - Foreign,1001,1765,32786"
"32,NV,NV Non-Migrants,791527,1689104,45906340"
"6,CA,CALIFORNIA,11106,20415,439788"
"4,AZ,ARIZONA,4056,8162,192923"
"48,TX,TEXAS,2514,5124,105472"
"12,FL,FLORIDA,2321,4261,104258"
"49,UT,UTAH,2290,5488,93434"
"53,WA,WASHINGTON,2048,3878,86780"
"41,OR,OREGON,1562,2938,56704"
"8,CO,COLORADO,1462,2879,65964"
"16,ID,IDAHO,1260,2714,50215"
"17,IL,ILLINOIS,1020,1820,35876"
"57,FR,Foreign,1001,1765,32786"
"36,NY,NEW YORK,807,1336,26129"
"35,NM,NEW MEXICO,778,1629,33387"
"29,MO,MISSOURI,655,1246,23222"
"39,OH,OHIO,616,1198,23341"
"15,HI,HAWAII,609,1082,30478"
"51,VA,VIRGINIA,586,1203,26221"
"13,GA,GEORGIA,565,1186,32649"
"26,MI,MICHIGAN,563,1083,20868"
"37,NC,NORTH CAROLINA,539,1068,20548"
"47,TN,TENNESSEE,490,1010,27090"
"42,PA,PENNSYLVANIA,482,835,21597"
"30,MT,MONTANA,456,905,21004"
"40,OK,OKLAHOMA,452,907,15858"
"18,IN,INDIANA,445,864,15392"
"27,MN,MINNESOTA,424,759,14118"
"55,WI,WISCONSIN,411,787,16464"
"34,NJ,NEW JERSEY,324,590,18079"
"20,KS,KANSAS,312,680,10972"
"5,AR,ARKANSAS,306,602,10535"
"22,LA,LOUISIANA,298,592,9519"
"56,WY,WYOMING,278,551,10325"
"2,AK,ALASKA,265,517,9728"
"19,IA,IOWA,253,498,9602"
"1,AL,ALABAMA,250,519,12624"
"24,MD,MARYLAND,250,486,9448"
"31,NE,NEBRASKA,250,493,9872"
"45,SC,SOUTH CAROLINA,245,498,12335"
"25,MA,MASSACHUSETTS,234,355,8823"
"28,MS,MISSISSIPPI,231,478,8403"
"21,KY,KENTUCKY,230,442,8683"
"46,SD,SOUTH DAKOTA,149,286,6110"
"9,CT,CONNECTICUT,130,236,8255"
"38,ND,NORTH DAKOTA,91,167,2864"
"33,NH,NEW HAMPSHIRE,83,136,3083"
"23,ME,MAINE,81,148,2445"
"54,WV,WEST VIRGINIA,73,132,2227"
"44,RI,RHODE ISLAND,44,74,1659"
"10,DE,DELAWARE,38,70,2538"
"11,DC,DISTRICT OF COLUMBIA,37,52,2022"
"50,VT,VERMONT,35,64,1056"
