"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 31-NEBRASKA,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,NE,NE Total Mig - US & For,22086,42913,915970"
"97,NE,NE Total Mig - US,21553,41935,895662"
"98,NE,NE Total Mig - Foreign,533,978,20308"
"31,NE,NE Non-Migrants,635998,1425969,32023525"
"19,IA,IOWA,3053,6080,112277"
"8,CO,COLORADO,1698,3033,65820"
"48,TX,TEXAS,1480,3109,64484"
"6,CA,CALIFORNIA,1372,2508,46892"
"20,KS,KANSAS,1360,2721,54439"
"29,MO,MISSOURI,1101,2125,41315"
"4,AZ,ARIZONA,997,1818,42917"
"46,SD,SOUTH DAKOTA,954,1804,37961"
"12,FL,FLORIDA,889,1694,51628"
"17,IL,ILLINOIS,715,1223,28090"
"27,MN,MINNESOTA,658,1244,26670"
"57,FR,Foreign,533,978,20308"
"56,WY,WYOMING,499,1021,18082"
"53,WA,WASHINGTON,454,872,16765"
"51,VA,VIRGINIA,410,850,18528"
"13,GA,GEORGIA,396,821,16984"
"40,OK,OKLAHOMA,354,721,12429"
"32,NV,NEVADA,339,641,14872"
"55,WI,WISCONSIN,291,540,15642"
"37,NC,NORTH CAROLINA,290,575,13052"
"39,OH,OHIO,285,602,15396"
"36,NY,NEW YORK,268,390,8172"
"5,AR,ARKANSAS,266,582,11565"
"47,TN,TENNESSEE,263,537,16461"
"26,MI,MICHIGAN,246,489,9229"
"18,IN,INDIANA,208,452,8403"
"41,OR,OREGON,204,364,5877"
"42,PA,PENNSYLVANIA,199,369,8204"
"35,NM,NEW MEXICO,182,382,8524"
"49,UT,UTAH,180,402,9076"
"24,MD,MARYLAND,169,335,7303"
"30,MT,MONTANA,160,343,6388"
"22,LA,LOUISIANA,158,329,5223"
"1,AL,ALABAMA,147,360,6546"
"45,SC,SOUTH CAROLINA,147,285,11050"
"25,MA,MASSACHUSETTS,141,233,5535"
"38,ND,NORTH DAKOTA,132,264,4323"
"16,ID,IDAHO,129,295,5087"
"28,MS,MISSISSIPPI,112,260,3924"
"34,NJ,NEW JERSEY,102,188,4907"
"15,HI,HAWAII,96,196,3404"
"2,AK,ALASKA,92,197,3710"
"21,KY,KENTUCKY,90,183,2753"
"9,CT,CONNECTICUT,73,141,17978"
"23,ME,MAINE,38,76,1537"
"11,DC,DISTRICT OF COLUMBIA,32,38,848"
"10,DE,DELAWARE,29,62,1277"
"54,WV,WEST VIRGINIA,27,54,1108"
"33,NH,NEW HAMPSHIRE,23,41,918"
"50,VT,VERMONT,23,44,1292"
"44,RI,RHODE ISLAND,22,42,796"
