"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 33-NEWHAMPSHIRE,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,NH,NH Total Mig - US & For,22561,38726,1049854"
"97,NH,NH Total Mig - US,22113,37999,1035539"
"98,NH,NH Total Mig - Foreign,448,727,14315"
"33,NH,NH Non-Migrants,496213,1057093,29930197"
"25,MA,MASSACHUSETTS,5389,8305,241915"
"12,FL,FLORIDA,3160,5769,160081"
"23,ME,MAINE,2129,3686,86852"
"50,VT,VERMONT,1294,2197,45407"
"36,NY,NEW YORK,1057,1628,45212"
"6,CA,CALIFORNIA,922,1438,49574"
"37,NC,NORTH CAROLINA,700,1384,30366"
"51,VA,VIRGINIA,636,1186,32134"
"9,CT,CONNECTICUT,616,1059,35624"
"48,TX,TEXAS,495,1022,31143"
"57,FR,Foreign,448,727,14315"
"4,AZ,ARIZONA,446,840,18731"
"42,PA,PENNSYLVANIA,435,820,21696"
"45,SC,SOUTH CAROLINA,343,647,13840"
"8,CO,COLORADO,336,502,12574"
"13,GA,GEORGIA,310,607,17046"
"44,RI,RHODE ISLAND,297,498,14251"
"24,MD,MARYLAND,296,524,16096"
"34,NJ,NEW JERSEY,291,484,15521"
"39,OH,OHIO,234,460,10578"
"53,WA,WASHINGTON,222,342,10589"
"17,IL,ILLINOIS,215,389,27683"
"47,TN,TENNESSEE,204,409,8625"
"32,NV,NEVADA,161,282,5913"
"26,MI,MICHIGAN,138,274,6722"
"29,MO,MISSOURI,137,297,6153"
"41,OR,OREGON,126,195,5322"
"18,IN,INDIANA,115,220,6237"
"27,MN,MINNESOTA,102,193,6618"
"55,WI,WISCONSIN,102,207,5198"
"21,KY,KENTUCKY,100,204,3619"
"1,AL,ALABAMA,93,176,5210"
"11,DC,DISTRICT OF COLUMBIA,92,102,3224"
"49,UT,UTAH,92,179,5563"
"35,NM,NEW MEXICO,78,145,3517"
"15,HI,HAWAII,71,108,2303"
"22,LA,LOUISIANA,68,115,2254"
"30,MT,MONTANA,63,106,1841"
"20,KS,KANSAS,57,133,2210"
"40,OK,OKLAHOMA,57,109,1817"
"54,WV,WEST VIRGINIA,57,123,1797"
"19,IA,IOWA,56,109,2333"
"2,AK,ALASKA,47,68,1221"
"10,DE,DELAWARE,47,81,1886"
"5,AR,ARKANSAS,39,80,2177"
"56,WY,WYOMING,39,49,1727"
"16,ID,IDAHO,38,61,1509"
"28,MS,MISSISSIPPI,38,58,1389"
"31,NE,NEBRASKA,34,59,781"
"38,ND,NORTH DAKOTA,22,31,667"
"46,SD,SOUTH DAKOTA,17,39,793"
