"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 24-MARYLAND,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,MD,MD Total Mig - US & For,81289,152625,4405440"
"97,MD,MD Total Mig - US,78434,147076,4288206"
"98,MD,MD Total Mig - Foreign,2855,5549,117233"
"24,MD,MD Non-Migrants,2039540,4362909,133293692"
"51,VA,VIRGINIA,12716,23015,691445"
"42,PA,PENNSYLVANIA,9025,17997,477631"
"12,FL,FLORIDA,8106,15260,578248"
"11,DC,DISTRICT OF COLUMBIA,6500,10821,278404"
"37,NC,NORTH CAROLINA,4197,8508,210259"
"6,CA,CALIFORNIA,3735,6454,202900"
"36,NY,NEW YORK,3645,5886,167079"
"10,DE,DELAWARE,2993,5482,164977"
"48,TX,TEXAS,2948,6147,163570"
"57,FR,Foreign,2855,5549,117233"
"54,WV,WEST VIRGINIA,2540,5356,114461"
"13,GA,GEORGIA,2477,5062,120008"
"34,NJ,NEW JERSEY,1856,3286,106241"
"45,SC,SOUTH CAROLINA,1718,3348,87500"
"39,OH,OHIO,1323,2638,69120"
"25,MA,MASSACHUSETTS,1184,1908,74753"
"17,IL,ILLINOIS,1043,1861,59849"
"4,AZ,ARIZONA,1036,1916,62815"
"8,CO,COLORADO,970,1811,57832"
"47,TN,TENNESSEE,968,1969,48151"
"53,WA,WASHINGTON,849,1569,45232"
"26,MI,MICHIGAN,696,1323,42511"
"9,CT,CONNECTICUT,639,1190,49013"
"1,AL,ALABAMA,512,1040,24722"
"32,NV,NEVADA,465,850,30209"
"29,MO,MISSOURI,464,938,25271"
"18,IN,INDIANA,463,908,24216"
"22,LA,LOUISIANA,428,852,18958"
"21,KY,KENTUCKY,413,835,20228"
"15,HI,HAWAII,405,851,21885"
"35,NM,NEW MEXICO,330,618,17852"
"41,OR,OREGON,327,555,17148"
"27,MN,MINNESOTA,317,597,15842"
"40,OK,OKLAHOMA,297,578,12152"
"55,WI,WISCONSIN,288,529,16852"
"23,ME,MAINE,272,540,17376"
"28,MS,MISSISSIPPI,245,481,9317"
"20,KS,KANSAS,237,514,42783"
"33,NH,NEW HAMPSHIRE,233,428,17832"
"49,UT,UTAH,226,510,12569"
"5,AR,ARKANSAS,182,386,9022"
"19,IA,IOWA,179,356,10390"
"44,RI,RHODE ISLAND,179,310,11925"
"31,NE,NEBRASKA,144,318,7464"
"2,AK,ALASKA,135,276,5852"
"50,VT,VERMONT,131,205,7441"
"30,MT,MONTANA,109,204,6172"
"16,ID,IDAHO,108,244,4779"
"46,SD,SOUTH DAKOTA,69,127,2965"
"38,ND,NORTH DAKOTA,59,114,2055"
"56,WY,WYOMING,53,105,2935"
