"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 29-MISSOURI,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,MO,MO Total Mig - US & For,59381,113262,2597025"
"97,MO,MO Total Mig - US,57904,110564,2546140"
"98,MO,MO Total Mig - Foreign,1477,2698,50885"
"29,MO,MO Non-Migrants,2040283,4465873,102013614"
"20,KS,KANSAS,8736,15954,344305"
"17,IL,ILLINOIS,6702,12074,278701"
"48,TX,TEXAS,4168,8413,192991"
"12,FL,FLORIDA,3902,7157,263292"
"6,CA,CALIFORNIA,3161,5362,135164"
"5,AR,ARKANSAS,2694,5601,86035"
"40,OK,OKLAHOMA,1760,3754,57228"
"4,AZ,ARIZONA,1647,3017,68850"
"19,IA,IOWA,1612,3200,58674"
"8,CO,COLORADO,1593,2898,81352"
"47,TN,TENNESSEE,1481,2910,54480"
"57,FR,Foreign,1477,2698,50885"
"13,GA,GEORGIA,1361,2830,60576"
"18,IN,INDIANA,1268,2708,58822"
"37,NC,NORTH CAROLINA,1237,2528,54272"
"51,VA,VIRGINIA,1203,2387,56859"
"31,NE,NEBRASKA,1144,2370,67809"
"36,NY,NEW YORK,1087,1790,46265"
"39,OH,OHIO,1016,2025,48093"
"26,MI,MICHIGAN,973,1998,47166"
"53,WA,WASHINGTON,898,1745,39556"
"21,KY,KENTUCKY,801,1627,28679"
"27,MN,MINNESOTA,751,1358,35516"
"55,WI,WISCONSIN,693,1437,34087"
"22,LA,LOUISIANA,667,1324,22939"
"32,NV,NEVADA,644,1148,30068"
"42,PA,PENNSYLVANIA,636,1243,32602"
"1,AL,ALABAMA,608,1308,25696"
"24,MD,MARYLAND,522,962,28784"
"28,MS,MISSISSIPPI,504,1061,16311"
"45,SC,SOUTH CAROLINA,466,859,19971"
"41,OR,OREGON,427,798,14737"
"25,MA,MASSACHUSETTS,399,674,27243"
"34,NJ,NEW JERSEY,383,689,21608"
"35,NM,NEW MEXICO,367,686,12961"
"49,UT,UTAH,342,761,13509"
"15,HI,HAWAII,256,496,8301"
"9,CT,CONNECTICUT,212,382,14353"
"46,SD,SOUTH DAKOTA,199,383,6719"
"16,ID,IDAHO,196,432,7076"
"30,MT,MONTANA,180,367,7641"
"2,AK,ALASKA,167,344,5656"
"56,WY,WYOMING,164,309,2994"
"11,DC,DISTRICT OF COLUMBIA,154,203,5556"
"23,ME,MAINE,99,205,4186"
"38,ND,NORTH DAKOTA,93,183,3016"
"54,WV,WEST VIRGINIA,92,201,3892"
"33,NH,NEW HAMPSHIRE,86,145,4693"
"10,DE,DELAWARE,62,101,2714"
"44,RI,RHODE ISLAND,51,92,2756"
"50,VT,VERMONT,40,65,1388"
