"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 35-NEWMEXICO,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,NM,NM Total Mig - US & For,28234,56348,1055151"
"97,NM,NM Total Mig - US,27141,54301,1020018"
"98,NM,NM Total Mig - Foreign,1093,2047,35133"
"35,NM,NM Non-Migrants,630091,1390000,27109525"
"48,TX,TEXAS,5741,11898,204968"
"4,AZ,ARIZONA,4202,9244,138070"
"6,CA,CALIFORNIA,2518,4485,100803"
"8,CO,COLORADO,2496,4947,98810"
"12,FL,FLORIDA,1139,2183,46283"
"57,FR,Foreign,1093,2047,35133"
"53,WA,WASHINGTON,741,1379,32247"
"32,NV,NEVADA,736,1385,26286"
"40,OK,OKLAHOMA,635,1323,20260"
"51,VA,VIRGINIA,570,1224,30404"
"49,UT,UTAH,560,1271,22521"
"41,OR,OREGON,528,931,22258"
"17,IL,ILLINOIS,421,741,15824"
"36,NY,NEW YORK,419,690,14126"
"13,GA,GEORGIA,357,713,13617"
"37,NC,NORTH CAROLINA,356,695,13174"
"29,MO,MISSOURI,341,664,12621"
"39,OH,OHIO,335,683,12392"
"20,KS,KANSAS,303,663,10067"
"42,PA,PENNSYLVANIA,295,503,11026"
"47,TN,TENNESSEE,265,534,12570"
"24,MD,MARYLAND,228,420,11578"
"5,AR,ARKANSAS,227,509,7220"
"27,MN,MINNESOTA,220,409,8738"
"26,MI,MICHIGAN,216,403,8226"
"30,MT,MONTANA,215,431,8748"
"22,LA,LOUISIANA,204,398,7667"
"18,IN,INDIANA,203,359,6051"
"2,AK,ALASKA,195,390,7192"
"16,ID,IDAHO,193,401,7075"
"56,WY,WYOMING,193,433,7127"
"55,WI,WISCONSIN,180,329,7788"
"25,MA,MASSACHUSETTS,178,259,7635"
"45,SC,SOUTH CAROLINA,172,359,7388"
"1,AL,ALABAMA,160,360,6269"
"15,HI,HAWAII,160,286,5798"
"21,KY,KENTUCKY,154,300,5475"
"34,NJ,NEW JERSEY,148,256,5411"
"31,NE,NEBRASKA,128,282,5366"
"19,IA,IOWA,126,260,4908"
"46,SD,SOUTH DAKOTA,109,247,3787"
"28,MS,MISSISSIPPI,101,207,3445"
"9,CT,CONNECTICUT,91,142,3303"
"33,NH,NEW HAMPSHIRE,68,124,3369"
"11,DC,DISTRICT OF COLUMBIA,60,80,3401"
"23,ME,MAINE,55,94,1708"
"50,VT,VERMONT,51,91,1887"
"54,WV,WEST VIRGINIA,50,119,1825"
"38,ND,NORTH DAKOTA,47,95,1448"
"10,DE,DELAWARE,26,60,1007"
"44,RI,RHODE ISLAND,25,42,854"
