"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 47-TENNESSEE,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,TN,TN Total Mig - US & For,61025,121318,2496775"
"97,TN,TN Total Mig - US,59839,119023,2456625"
"98,TN,TN Total Mig - Foreign,1186,2295,40150"
"47,TN,TN Non-Migrants,2052620,4527181,97627074"
"13,GA,GEORGIA,6179,12420,246582"
"12,FL,FLORIDA,6028,11465,281607"
"28,MS,MISSISSIPPI,5079,10756,191260"
"21,KY,KENTUCKY,4161,8980,131585"
"48,TX,TEXAS,3556,7397,173343"
"1,AL,ALABAMA,3176,6605,141681"
"37,NC,NORTH CAROLINA,3145,5992,146866"
"51,VA,VIRGINIA,2893,5777,117735"
"6,CA,CALIFORNIA,2183,3895,76973"
"39,OH,OHIO,1850,3657,75026"
"17,IL,ILLINOIS,1826,3491,71333"
"5,AR,ARKANSAS,1658,3370,59547"
"45,SC,SOUTH CAROLINA,1539,3040,67642"
"18,IN,INDIANA,1410,2817,49397"
"26,MI,MICHIGAN,1307,2631,53112"
"29,MO,MISSOURI,1306,2681,51053"
"36,NY,NEW YORK,1214,2039,43928"
"57,FR,Foreign,1186,2295,40150"
"42,PA,PENNSYLVANIA,935,1794,43781"
"22,LA,LOUISIANA,886,1823,32435"
"4,AZ,ARIZONA,868,1695,36124"
"8,CO,COLORADO,809,1560,32598"
"24,MD,MARYLAND,754,1473,32786"
"53,WA,WASHINGTON,651,1204,26206"
"40,OK,OKLAHOMA,614,1258,21884"
"55,WI,WISCONSIN,500,997,24778"
"34,NJ,NEW JERSEY,450,865,23010"
"32,NV,NEVADA,411,725,15790"
"25,MA,MASSACHUSETTS,392,636,16230"
"54,WV,WEST VIRGINIA,385,781,13435"
"27,MN,MINNESOTA,378,726,19403"
"20,KS,KANSAS,366,780,18939"
"19,IA,IOWA,332,703,14643"
"41,OR,OREGON,260,445,7948"
"35,NM,NEW MEXICO,254,483,10602"
"9,CT,CONNECTICUT,227,451,13651"
"49,UT,UTAH,221,468,7710"
"15,HI,HAWAII,201,419,7195"
"31,NE,NEBRASKA,176,384,7424"
"11,DC,DISTRICT OF COLUMBIA,157,201,5817"
"2,AK,ALASKA,152,315,5708"
"30,MT,MONTANA,142,253,6253"
"16,ID,IDAHO,132,261,4949"
"23,ME,MAINE,118,235,3959"
"33,NH,NEW HAMPSHIRE,118,235,5344"
"10,DE,DELAWARE,114,224,6844"
"56,WY,WYOMING,79,155,2467"
"44,RI,RHODE ISLAND,77,149,4287"
"46,SD,SOUTH DAKOTA,77,129,2418"
"38,ND,NORTH DAKOTA,56,113,1769"
"50,VT,VERMONT,37,70,1569"
