"2004 - 2005 State To State Migration Flows - OUTFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
"(Aggregate Money Amounts Are In Thousands),,,,,"
"FROM: 53-WASHINGTON,,,NUMBER OF RETURNS,NUMBER OF EXEMPTIONS,AGGREGATE ADJUSTED GROSS INCOME"
",,,,,"
",,,,,"
",,,,,"
"TO:,,,,,"
"96,WA,WA Total Mig - US & For,75716,144638,3248339"
"97,WA,WA Total Mig - US,71665,137263,3096784"
"98,WA,WA Total Mig - Foreign,4051,7375,151556"
"53,WA,WA Non-Migrants,2193776,4742554,126083917"
"6,CA,CALIFORNIA,12854,22864,570442"
"41,OR,OREGON,9562,17235,371037"
"4,AZ,ARIZONA,4798,8999,223576"
"57,FR,Foreign,4051,7375,151556"
"16,ID,IDAHO,4023,8181,179124"
"48,TX,TEXAS,3779,8157,162806"
"12,FL,FLORIDA,2928,5720,133072"
"32,NV,NEVADA,2247,4102,113446"
"8,CO,COLORADO,2010,3763,88986"
"51,VA,VIRGINIA,2003,4482,98924"
"30,MT,MONTANA,1807,3380,62656"
"36,NY,NEW YORK,1780,2834,73737"
"15,HI,HAWAII,1536,2846,55539"
"2,AK,ALASKA,1515,2757,53925"
"49,UT,UTAH,1419,3216,56412"
"17,IL,ILLINOIS,1386,2615,67587"
"13,GA,GEORGIA,1302,2877,62486"
"37,NC,NORTH CAROLINA,1222,2552,50878"
"27,MN,MINNESOTA,880,1665,39014"
"24,MD,MARYLAND,847,1718,45357"
"29,MO,MISSOURI,847,1797,31091"
"39,OH,OHIO,827,1627,35800"
"47,TN,TENNESSEE,823,1753,46222"
"26,MI,MICHIGAN,807,1631,32637"
"42,PA,PENNSYLVANIA,774,1438,35933"
"25,MA,MASSACHUSETTS,765,1223,38265"
"35,NM,NEW MEXICO,727,1323,27645"
"55,WI,WISCONSIN,652,1195,27684"
"40,OK,OKLAHOMA,617,1330,20237"
"34,NJ,NEW JERSEY,549,1083,28526"
"18,IN,INDIANA,542,1072,20000"
"20,KS,KANSAS,537,1142,22994"
"45,SC,SOUTH CAROLINA,518,1111,23030"
"22,LA,LOUISIANA,496,971,17032"
"1,AL,ALABAMA,423,962,19332"
"21,KY,KENTUCKY,395,870,14479"
"19,IA,IOWA,388,787,14790"
"9,CT,CONNECTICUT,362,753,23139"
"56,WY,WYOMING,349,655,15602"
"5,AR,ARKANSAS,341,721,11182"
"31,NE,NEBRASKA,328,727,13043"
"28,MS,MISSISSIPPI,250,466,7112"
"38,ND,NORTH DAKOTA,236,419,8279"
"11,DC,DISTRICT OF COLUMBIA,228,292,11279"
"46,SD,SOUTH DAKOTA,221,439,8965"
"23,ME,MAINE,214,418,8281"
"33,NH,NEW HAMPSHIRE,153,277,7794"
"44,RI,RHODE ISLAND,138,314,7182"
"50,VT,VERMONT,102,187,3386"
"54,WV,WEST VIRGINIA,97,191,4180"
"10,DE,DELAWARE,61,126,2657"
