" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,01-Alabama,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,AL,AL Total Mig - US & For,49164,101331,2208428"
"97,AL,AL Total Mig - US,47122,97786,2137968"
"98,AL,AL Total Mig - Foreign,2042,3545,70460"
"01,AL,AL Non-Migrants,1612276,3579529,83887827"
"13,GA,GEORGIA,7933,16756,324991"
"12,FL,FLORIDA,7880,15773,305938"
"47,TN,TENNESSEE,3649,7359,155490"
"28,MS,MISSISSIPPI,3075,6351,126767"
"48,TX,TEXAS,2780,6120,149980"
"57,FR,Foreign,2042,3545,70460"
"06,CA,CALIFORNIA,1726,3556,83006"
"37,NC,NORTH CAROLINA,1544,3171,69630"
"51,VA,VIRGINIA,1470,3244,94131"
"22,LA,LOUISIANA,1395,2895,65347"
"26,MI,MICHIGAN,1344,2744,51725"
"39,OH,OHIO,1188,2420,54020"
"17,IL,ILLINOIS,1146,2252,46266"
"36,NY,NEW YORK,1137,2150,46992"
"45,SC,SOUTH CAROLINA,886,1901,43686"
"21,KY,KENTUCKY,800,1770,35838"
"18,IN,INDIANA,752,1564,76067"
"29,MO,MISSOURI,679,1463,36745"
"42,PA,PENNSYLVANIA,634,1291,35132"
"08,CO,COLORADO,532,1115,28407"
"53,WA,WASHINGTON,532,1244,26061"
"04,AZ,ARIZONA,528,1077,23123"
"24,MD,MARYLAND,524,1070,30756"
"05,AR,ARKANSAS,456,986,17315"
"40,OK,OKLAHOMA,417,901,16892"
"34,NJ,NEW JERSEY,398,784,20096"
"55,WI,WISCONSIN,349,687,14540"
"20,KS,KANSAS,299,674,12935"
"25,MA,MASSACHUSETTS,295,576,15430"
"32,NV,NEVADA,256,536,11449"
"15,HI,HAWAII,243,608,10277"
"27,MN,MINNESOTA,206,401,10035"
"09,CT,CONNECTICUT,198,398,8911"
"19,IA,IOWA,190,385,8246"
"02,AK,ALASKA,186,476,10876"
"35,NM,NEW MEXICO,180,403,8596"
"41,OR,OREGON,156,293,6351"
"54,WV,WEST VIRGINIA,154,309,6814"
"49,UT,UTAH,136,337,6818"
"31,NE,NEBRASKA,121,251,6016"
"23,ME,MAINE,104,194,4969"
"11,DC,DISTRICT OF COLUMBIA,87,138,5384"
"16,ID,IDAHO,82,184,3541"
"33,NH,NEW HAMPSHIRE,76,165,3707"
"56,WY,WYOMING,70,131,3281"
"30,MT,MONTANA,66,133,2782"
"10,DE,DELAWARE,65,128,2934"
"46,SD,SOUTH DAKOTA,57,125,2762"
"44,RI,RHODE ISLAND,56,113,3288"
"38,ND,NORTH DAKOTA,50,119,2474"
"50,VT,VERMONT,35,65,1154"
