" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,51-Virginia,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,VA,VA Total Mig - US & For,128942,240700,6672567"
"97,VA,VA Total Mig - US,118498,220852,6256313"
"98,VA,VA Total Mig - Foreign,10444,19848,416255"
"51,VA,VA Non-Migrants,2861228,6062838,197209211"
"24,MD,MARYLAND,13656,24007,777781"
"57,FR,Foreign,10444,19848,416255"
"37,NC,NORTH CAROLINA,10295,19915,436656"
"12,FL,FLORIDA,9864,18620,454602"
"36,NY,NEW YORK,7960,13954,385580"
"06,CA,CALIFORNIA,7131,14316,433480"
"42,PA,PENNSYLVANIA,6561,10697,333080"
"48,TX,TEXAS,5577,11553,337188"
"11,DC,DISTRICT OF COLUMBIA,4550,6601,319716"
"13,GA,GEORGIA,4325,8641,221584"
"34,NJ,NEW JERSEY,3891,6965,241643"
"39,OH,OHIO,3583,6276,170707"
"47,TN,TENNESSEE,3185,6241,145665"
"45,SC,SOUTH CAROLINA,2973,5645,128796"
"54,WV,WEST VIRGINIA,2678,4892,104188"
"17,IL,ILLINOIS,2595,4796,148148"
"26,MI,MICHIGAN,2532,4559,123345"
"25,MA,MASSACHUSETTS,2174,3563,138918"
"08,CO,COLORADO,1634,3158,98343"
"53,WA,WASHINGTON,1631,3423,87626"
"04,AZ,ARIZONA,1490,2911,86344"
"09,CT,CONNECTICUT,1468,2701,98782"
"01,AL,ALABAMA,1316,2885,72114"
"18,IN,INDIANA,1303,2419,60371"
"21,KY,KENTUCKY,1228,2405,54784"
"29,MO,MISSOURI,1192,2296,68131"
"15,HI,HAWAII,1133,2863,64503"
"22,LA,LOUISIANA,1011,1995,49908"
"27,MN,MINNESOTA,829,1416,45616"
"55,WI,WISCONSIN,809,1423,47859"
"40,OK,OKLAHOMA,782,1669,38707"
"28,MS,MISSISSIPPI,752,1534,31224"
"10,DE,DELAWARE,745,1287,39355"
"20,KS,KANSAS,719,1604,39722"
"49,UT,UTAH,669,1439,30357"
"32,NV,NEVADA,642,1222,32364"
"23,ME,MAINE,589,1142,27432"
"35,NM,NEW MEXICO,560,1161,37074"
"33,NH,NEW HAMPSHIRE,555,930,39524"
"41,OR,OREGON,538,933,23903"
"44,RI,RHODE ISLAND,527,1134,30756"
"05,AR,ARKANSAS,437,840,21260"
"19,IA,IOWA,411,723,19905"
"31,NE,NEBRASKA,393,801,22432"
"02,AK,ALASKA,369,877,20614"
"16,ID,IDAHO,323,746,22393"
"50,VT,VERMONT,285,468,14052"
"30,MT,MONTANA,240,474,10237"
"38,ND,NORTH DAKOTA,144,305,7656"
"46,SD,SOUTH DAKOTA,126,229,6137"
"56,WY,WYOMING,118,198,5749"
