" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,06-California,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,CA,CA Total Mig - US & For,251841,426523,12317275"
"97,CA,CA Total Mig - US,224706,388244,11577607"
"98,CA,CA Total Mig - Foreign,27135,38279,739668"
"06,CA,CA Non-Migrants,12434953,27732366,833035738"
"57,FR,Foreign,27135,38279,739668"
"48,TX,TEXAS,18381,34903,1016611"
"04,AZ,ARIZONA,15529,29106,681018"
"36,NY,NEW YORK,14540,20926,1019493"
"32,NV,NEVADA,14413,26676,558721"
"53,WA,WASHINGTON,13073,23029,744060"
"12,FL,FLORIDA,12262,20292,568628"
"17,IL,ILLINOIS,9719,15934,604144"
"41,OR,OREGON,8337,14486,342456"
"08,CO,COLORADO,8075,13929,413317"
"51,VA,VIRGINIA,7449,13796,447461"
"25,MA,MASSACHUSETTS,6820,9731,441229"
"26,MI,MICHIGAN,6102,10248,317411"
"42,PA,PENNSYLVANIA,5846,9075,351136"
"13,GA,GEORGIA,5646,10485,272160"
"34,NJ,NEW JERSEY,5440,9410,417611"
"39,OH,OHIO,5358,8463,266818"
"15,HI,HAWAII,5303,9312,227880"
"37,NC,NORTH CAROLINA,5189,9632,243041"
"24,MD,MARYLAND,4034,6706,234361"
"49,UT,UTAH,4013,8056,166163"
"29,MO,MISSOURI,3746,6430,162423"
"27,MN,MINNESOTA,3560,5698,192352"
"18,IN,INDIANA,3015,5221,131148"
"55,WI,WISCONSIN,2953,4734,132183"
"47,TN,TENNESSEE,2810,5066,123877"
"35,NM,NEW MEXICO,2596,4406,107015"
"09,CT,CONNECTICUT,2504,3917,213924"
"16,ID,IDAHO,2337,4397,100454"
"40,OK,OKLAHOMA,2254,4206,77605"
"20,KS,KANSAS,2086,3703,99609"
"22,LA,LOUISIANA,1913,3356,77700"
"45,SC,SOUTH CAROLINA,1833,3393,82472"
"19,IA,IOWA,1686,2852,63382"
"01,AL,ALABAMA,1466,2636,59154"
"21,KY,KENTUCKY,1397,2623,67387"
"11,DC,DISTRICT OF COLUMBIA,1393,1729,94038"
"05,AR,ARKANSAS,1380,2592,49336"
"02,AK,ALASKA,1332,2507,50937"
"31,NE,NEBRASKA,1249,2199,51107"
"30,MT,MONTANA,1235,2072,44917"
"28,MS,MISSISSIPPI,1013,1979,38267"
"33,NH,NEW HAMPSHIRE,937,1333,39915"
"23,ME,MAINE,789,1183,28896"
"44,RI,RHODE ISLAND,784,1264,39126"
"56,WY,WYOMING,605,992,28381"
"50,VT,VERMONT,546,708,20203"
"46,SD,SOUTH DAKOTA,498,802,14772"
"10,DE,DELAWARE,460,746,26073"
"38,ND,NORTH DAKOTA,423,681,14327"
"54,WV,WEST VIRGINIA,377,624,12910"
