" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,34-NewJersey,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NJ,NJ Total Mig - US & For,84560,147515,5402230"
"97,NJ,NJ Total Mig - US,79519,140401,5232255"
"98,NJ,NJ Total Mig - Foreign,5041,7114,169976"
"34,NJ,NJ Non-Migrants,3323358,7100225,261350854"
"36,NY,NEW YORK,27647,49675,2127142"
"42,PA,PENNSYLVANIA,12526,21331,690693"
"12,FL,FLORIDA,7199,12364,318800"
"57,FR,Foreign,5041,7114,169976"
"06,CA,CALIFORNIA,3687,6422,272138"
"51,VA,VIRGINIA,2571,4560,152329"
"25,MA,MASSACHUSETTS,2167,3584,161301"
"24,MD,MARYLAND,2078,3634,122312"
"37,NC,NORTH CAROLINA,2070,3774,95867"
"48,TX,TEXAS,1929,3690,134364"
"09,CT,CONNECTICUT,1839,3333,179485"
"13,GA,GEORGIA,1703,3309,89404"
"17,IL,ILLINOIS,1611,2871,124501"
"39,OH,OHIO,1223,2119,84941"
"26,MI,MICHIGAN,959,1706,67209"
"10,DE,DELAWARE,912,1600,50703"
"45,SC,SOUTH CAROLINA,700,1248,25618"
"04,AZ,ARIZONA,694,1198,36645"
"08,CO,COLORADO,564,994,42496"
"53,WA,WASHINGTON,537,949,34080"
"47,TN,TENNESSEE,533,991,40973"
"18,IN,INDIANA,474,893,34908"
"27,MN,MINNESOTA,444,768,30877"
"44,RI,RHODE ISLAND,430,702,25526"
"29,MO,MISSOURI,422,740,21532"
"32,NV,NEVADA,375,619,37532"
"11,DC,DISTRICT OF COLUMBIA,340,436,23315"
"22,LA,LOUISIANA,297,527,17205"
"55,WI,WISCONSIN,297,556,21342"
"33,NH,NEW HAMPSHIRE,282,500,18193"
"21,KY,KENTUCKY,281,477,12692"
"01,AL,ALABAMA,266,493,12939"
"15,HI,HAWAII,212,359,12588"
"20,KS,KANSAS,211,412,12552"
"23,ME,MAINE,209,332,16419"
"40,OK,OKLAHOMA,207,390,10582"
"41,OR,OREGON,192,359,8993"
"50,VT,VERMONT,171,242,6792"
"19,IA,IOWA,158,253,7440"
"49,UT,UTAH,142,290,7982"
"28,MS,MISSISSIPPI,140,257,5038"
"05,AR,ARKANSAS,138,275,8779"
"54,WV,WEST VIRGINIA,137,215,4253"
"35,NM,NEW MEXICO,130,214,6218"
"31,NE,NEBRASKA,105,180,5031"
"02,AK,ALASKA,89,191,3836"
"16,ID,IDAHO,54,95,2300"
"30,MT,MONTANA,49,78,1650"
"46,SD,SOUTH DAKOTA,40,60,1255"
"38,ND,NORTH DAKOTA,39,66,1301"
"56,WY,WYOMING,39,70,2185"
