" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,44-RhodeIsland,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,RI,RI Total Mig - US & For,13147,21681,611927"
"97,RI,RI Total Mig - US,12412,20504,595139"
"98,RI,RI Total Mig - Foreign,735,1177,16788"
"44,RI,RI Non-Migrants,412121,821676,24460852"
"25,MA,MASSACHUSETTS,3927,5960,181906"
"09,CT,CONNECTICUT,1149,1768,62591"
"12,FL,FLORIDA,1133,1873,41613"
"36,NY,NEW YORK,1123,1786,50618"
"57,FR,Foreign,735,1177,16788"
"06,CA,CALIFORNIA,585,1109,33637"
"51,VA,VIRGINIA,423,953,25559"
"34,NJ,NEW JERSEY,360,540,18800"
"42,PA,PENNSYLVANIA,360,594,16397"
"33,NH,NEW HAMPSHIRE,305,471,14196"
"37,NC,NORTH CAROLINA,270,550,11752"
"48,TX,TEXAS,229,438,15014"
"23,ME,MAINE,213,315,6693"
"13,GA,GEORGIA,179,311,6175"
"24,MD,MARYLAND,169,293,8838"
"17,IL,ILLINOIS,160,265,12175"
"39,OH,OHIO,145,216,6725"
"53,WA,WASHINGTON,140,300,7404"
"26,MI,MICHIGAN,123,207,9035"
"04,AZ,ARIZONA,119,211,5790"
"50,VT,VERMONT,112,158,3845"
"45,SC,SOUTH CAROLINA,109,205,3606"
"08,CO,COLORADO,95,159,8394"
"47,TN,TENNESSEE,94,199,4171"
"32,NV,NEVADA,69,136,3074"
"15,HI,HAWAII,62,168,3852"
"29,MO,MISSOURI,62,94,2377"
"21,KY,KENTUCKY,59,111,2184"
"18,IN,INDIANA,57,104,2585"
"27,MN,MINNESOTA,55,97,1932"
"11,DC,DISTRICT OF COLUMBIA,54,74,2792"
"22,LA,LOUISIANA,52,102,2711"
"55,WI,WISCONSIN,42,71,2203"
"01,AL,ALABAMA,37,69,2121"
"41,OR,OREGON,36,55,873"
"20,KS,KANSAS,34,69,2256"
"35,NM,NEW MEXICO,32,65,1527"
"49,UT,UTAH,31,53,784"
"05,AR,ARKANSAS,25,51,771"
"19,IA,IOWA,25,35,787"
"40,OK,OKLAHOMA,25,49,1567"
"10,DE,DELAWARE,23,28,1014"
"02,AK,ALASKA,20,35,878"
"30,MT,MONTANA,20,28,552"
"28,MS,MISSISSIPPI,17,29,708"
"54,WV,WEST VIRGINIA,15,23,460"
"31,NE,NEBRASKA,13,26,1150"
"16,ID,IDAHO,12,30,394"
"38,ND,NORTH DAKOTA,5,7,416"
"46,SD,SOUTH DAKOTA,5,7,173"
"56,WY,WYOMING,3,7,63"
