" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,12-Florida,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,FL,FL Total Mig - US & For,242705,436484,15045690"
"97,FL,FL Total Mig - US,229307,413357,14606965"
"98,FL,FL Total Mig - Foreign,13398,23127,438725"
"12,FL,FL Non-Migrants,6746979,13564536,379061075"
"36,NY,NEW YORK,28170,50195,1737925"
"13,GA,GEORGIA,16539,31899,839928"
"57,FR,Foreign,13398,23127,438725"
"34,NJ,NEW JERSEY,12857,23600,1026678"
"39,OH,OHIO,11212,19264,879484"
"42,PA,PENNSYLVANIA,11125,19194,732868"
"26,MI,MICHIGAN,10764,18661,673333"
"48,TX,TEXAS,10642,20161,581264"
"06,CA,CALIFORNIA,10364,18213,600596"
"37,NC,NORTH CAROLINA,9734,18130,498153"
"51,VA,VIRGINIA,9557,18362,621517"
"25,MA,MASSACHUSETTS,8589,14438,590800"
"17,IL,ILLINOIS,8187,14293,724355"
"24,MD,MARYLAND,6142,11040,489960"
"01,AL,ALABAMA,5744,11079,271960"
"47,TN,TENNESSEE,5606,10329,264305"
"18,IN,INDIANA,5465,9572,396303"
"09,CT,CONNECTICUT,5258,9451,515146"
"45,SC,SOUTH CAROLINA,4669,8693,213169"
"29,MO,MISSOURI,3312,5882,226769"
"21,KY,KENTUCKY,3268,5942,191762"
"08,CO,COLORADO,3259,5843,180863"
"55,WI,WISCONSIN,3056,5357,261182"
"04,AZ,ARIZONA,2779,4887,144635"
"53,WA,WASHINGTON,2580,4813,136206"
"22,LA,LOUISIANA,2458,4520,136107"
"27,MN,MINNESOTA,2280,3901,238883"
"33,NH,NEW HAMPSHIRE,2191,3632,118076"
"32,NV,NEVADA,1988,3370,97636"
"28,MS,MISSISSIPPI,1976,3648,72912"
"44,RI,RHODE ISLAND,1912,3383,130578"
"23,ME,MAINE,1904,3243,112492"
"40,OK,OKLAHOMA,1441,2661,59987"
"20,KS,KANSAS,1335,2404,112099"
"05,AR,ARKANSAS,1234,2272,55086"
"19,IA,IOWA,1195,2098,94901"
"54,WV,WEST VIRGINIA,1180,2017,62860"
"15,HI,HAWAII,1175,2294,44712"
"41,OR,OREGON,982,1680,42922"
"35,NM,NEW MEXICO,976,1827,41147"
"10,DE,DELAWARE,958,1713,67414"
"50,VT,VERMONT,828,1318,51571"
"49,UT,UTAH,758,1531,34448"
"02,AK,ALASKA,753,1509,31425"
"31,NE,NEBRASKA,734,1331,56662"
"11,DC,DISTRICT OF COLUMBIA,601,845,49089"
"16,ID,IDAHO,421,819,42891"
"46,SD,SOUTH DAKOTA,337,579,14617"
"30,MT,MONTANA,335,613,12741"
"56,WY,WYOMING,246,416,10184"
"38,ND,NORTH DAKOTA,231,435,16367"
