" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,31-Nebraska,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,NE,NE Total Mig - US & For,20743,40612,869786"
"97,NE,NE Total Mig - US,19913,39315,851781"
"98,NE,NE Total Mig - Foreign,830,1297,18005"
"31,NE,NE Non-Migrants,673827,1477411,38778231"
"19,IA,IOWA,3234,5915,114207"
"06,CA,CALIFORNIA,1408,2903,59776"
"08,CO,COLORADO,1408,2752,58295"
"48,TX,TEXAS,1318,2788,57964"
"20,KS,KANSAS,1314,2540,51407"
"29,MO,MISSOURI,1020,2023,45893"
"46,SD,SOUTH DAKOTA,878,1500,28014"
"57,FR,Foreign,830,1297,18005"
"27,MN,MINNESOTA,683,1350,27957"
"04,AZ,ARIZONA,679,1336,28208"
"17,IL,ILLINOIS,672,1348,39962"
"12,FL,FLORIDA,659,1291,28801"
"56,WY,WYOMING,410,794,15978"
"53,WA,WASHINGTON,361,743,15552"
"51,VA,VIRGINIA,335,725,21725"
"40,OK,OKLAHOMA,328,710,11681"
"26,MI,MICHIGAN,317,641,16303"
"55,WI,WISCONSIN,317,610,13635"
"39,OH,OHIO,309,632,17588"
"13,GA,GEORGIA,301,670,13269"
"47,TN,TENNESSEE,278,556,10647"
"36,NY,NEW YORK,270,497,14230"
"32,NV,NEVADA,264,499,11096"
"37,NC,NORTH CAROLINA,253,536,10282"
"05,AR,ARKANSAS,218,457,11603"
"42,PA,PENNSYLVANIA,211,396,18423"
"18,IN,INDIANA,193,440,8388"
"41,OR,OREGON,186,355,6186"
"49,UT,UTAH,177,433,7575"
"38,ND,NORTH DAKOTA,156,299,7077"
"35,NM,NEW MEXICO,153,278,6365"
"30,MT,MONTANA,151,317,5848"
"01,AL,ALABAMA,124,279,5636"
"24,MD,MARYLAND,124,239,7024"
"16,ID,IDAHO,118,236,3036"
"28,MS,MISSISSIPPI,118,249,3580"
"22,LA,LOUISIANA,116,263,4700"
"45,SC,SOUTH CAROLINA,107,241,4698"
"02,AK,ALASKA,106,233,4751"
"25,MA,MASSACHUSETTS,100,152,5723"
"34,NJ,NEW JERSEY,98,199,8020"
"21,KY,KENTUCKY,97,202,4050"
"15,HI,HAWAII,90,183,2939"
"09,CT,CONNECTICUT,54,113,4617"
"54,WV,WEST VIRGINIA,35,74,1385"
"23,ME,MAINE,33,76,1247"
"11,DC,DISTRICT OF COLUMBIA,32,45,1594"
"33,NH,NEW HAMPSHIRE,31,53,1238"
"44,RI,RHODE ISLAND,29,81,1986"
"50,VT,VERMONT,22,32,746"
"10,DE,DELAWARE,18,31,874"
