" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,23-Maine,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,ME,ME Total Mig - US & For,15124,26210,745505"
"97,ME,ME Total Mig - US,14481,25291,711709"
"98,ME,ME Total Mig - Foreign,643,919,33796"
"23,ME,ME Non-Migrants,514201,1041077,26616796"
"25,MA,MASSACHUSETTS,2337,3935,125616"
"33,NH,NEW HAMPSHIRE,2000,3364,99452"
"12,FL,FLORIDA,1531,2619,60418"
"36,NY,NEW YORK,883,1459,53333"
"09,CT,CONNECTICUT,716,1248,42503"
"06,CA,CALIFORNIA,656,1128,35646"
"57,FR,Foreign,643,919,33796"
"51,VA,VIRGINIA,479,974,23828"
"42,PA,PENNSYLVANIA,445,800,24782"
"37,NC,NORTH CAROLINA,396,727,18582"
"34,NJ,NEW JERSEY,370,605,23642"
"50,VT,VERMONT,365,541,15744"
"48,TX,TEXAS,352,743,16956"
"04,AZ,ARIZONA,266,493,11859"
"24,MD,MARYLAND,247,491,15209"
"44,RI,RHODE ISLAND,242,423,9747"
"13,GA,GEORGIA,237,458,8317"
"08,CO,COLORADO,220,363,8421"
"39,OH,OHIO,205,347,9618"
"53,WA,WASHINGTON,197,349,8513"
"26,MI,MICHIGAN,169,285,7312"
"17,IL,ILLINOIS,167,266,8757"
"47,TN,TENNESSEE,162,301,5872"
"45,SC,SOUTH CAROLINA,154,256,5205"
"41,OR,OREGON,129,227,5872"
"27,MN,MINNESOTA,107,197,5001"
"15,HI,HAWAII,97,189,4022"
"32,NV,NEVADA,93,178,3825"
"29,MO,MISSOURI,92,176,3450"
"18,IN,INDIANA,89,157,3994"
"01,AL,ALABAMA,88,177,3553"
"02,AK,ALASKA,88,166,3620"
"55,WI,WISCONSIN,84,144,4016"
"20,KS,KANSAS,73,152,2801"
"35,NM,NEW MEXICO,72,134,3024"
"49,UT,UTAH,68,129,2727"
"21,KY,KENTUCKY,66,108,2504"
"22,LA,LOUISIANA,58,99,2097"
"11,DC,DISTRICT OF COLUMBIA,57,76,3550"
"40,OK,OKLAHOMA,56,104,2833"
"19,IA,IOWA,55,95,2498"
"10,DE,DELAWARE,46,91,2242"
"28,MS,MISSISSIPPI,45,91,1819"
"30,MT,MONTANA,45,73,945"
"05,AR,ARKANSAS,40,75,1268"
"16,ID,IDAHO,33,68,2200"
"31,NE,NEBRASKA,26,57,1382"
"54,WV,WEST VIRGINIA,24,49,782"
"56,WY,WYOMING,22,34,1390"
"38,ND,NORTH DAKOTA,17,34,515"
"46,SD,SOUTH DAKOTA,15,36,444"
