" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,53-Washington,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,WA,WA Total Mig - US & For,96640,180793,4869299"
"97,WA,WA Total Mig - US,90713,170287,4648478"
"98,WA,WA Total Mig - Foreign,5927,10506,220821"
"53,WA,WA Non-Migrants,2380874,5031445,157516972"
"06,CA,CALIFORNIA,18046,34919,1036838"
"41,OR,OREGON,11757,21228,591652"
"57,FR,Foreign,5927,10506,220821"
"48,TX,TEXAS,4955,9929,268338"
"16,ID,IDAHO,4213,7939,161352"
"04,AZ,ARIZONA,4086,7548,203941"
"12,FL,FLORIDA,3393,6206,151859"
"08,CO,COLORADO,2559,4670,137692"
"32,NV,NEVADA,2426,4622,111695"
"36,NY,NEW YORK,2274,3655,124225"
"17,IL,ILLINOIS,2055,3644,127873"
"02,AK,ALASKA,2003,3712,91200"
"51,VA,VIRGINIA,1984,4083,117256"
"30,MT,MONTANA,1854,3133,63840"
"15,HI,HAWAII,1839,3802,85515"
"26,MI,MICHIGAN,1782,3124,90925"
"13,GA,GEORGIA,1756,3725,102556"
"37,NC,NORTH CAROLINA,1589,3066,71330"
"49,UT,UTAH,1539,3342,69227"
"39,OH,OHIO,1445,2552,90516"
"27,MN,MINNESOTA,1396,2378,74376"
"42,PA,PENNSYLVANIA,1301,2266,72108"
"29,MO,MISSOURI,1179,2215,55633"
"25,MA,MASSACHUSETTS,1075,1683,67329"
"47,TN,TENNESSEE,1033,2139,47047"
"55,WI,WISCONSIN,1003,1697,44241"
"40,OK,OKLAHOMA,955,2132,39246"
"24,MD,MARYLAND,893,1641,53943"
"18,IN,INDIANA,848,1508,33685"
"20,KS,KANSAS,847,1747,42173"
"35,NM,NEW MEXICO,817,1453,33470"
"34,NJ,NEW JERSEY,745,1338,64279"
"45,SC,SOUTH CAROLINA,664,1374,30808"
"09,CT,CONNECTICUT,639,1225,40694"
"21,KY,KENTUCKY,607,1241,25791"
"22,LA,LOUISIANA,574,1116,22350"
"31,NE,NEBRASKA,516,963,20631"
"19,IA,IOWA,514,944,21339"
"01,AL,ALABAMA,471,952,23150"
"56,WY,WYOMING,461,835,19074"
"05,AR,ARKANSAS,410,781,15139"
"46,SD,SOUTH DAKOTA,325,578,10198"
"23,ME,MAINE,288,504,11325"
"28,MS,MISSISSIPPI,285,555,11760"
"38,ND,NORTH DAKOTA,264,446,11401"
"11,DC,DISTRICT OF COLUMBIA,250,319,16003"
"33,NH,NEW HAMPSHIRE,231,400,19710"
"50,VT,VERMONT,166,245,6436"
"44,RI,RHODE ISLAND,162,267,6763"
"54,WV,WEST VIRGINIA,132,265,4712"
"10,DE,DELAWARE,107,181,5837"
