" 2007- 2008 State To State Migration Flows - INFLOW,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5"
" (Aggregate Money Amounts Are In Thousands),,,,,"
",,,,,"
"TO:,25-Massachusetts,,,,AGGREGATE"
",,,,,ADJUSTED"
",,,NUMBER OF,NUMBER OF,GROSS"
",,,RETURNS,EXEMPTIONS,INCOME"
"FROM:,,,,,"
"96,MA,MA Total Mig - US & For,73171,111219,3934365"
"97,MA,MA Total Mig - US,65878,102171,3798449"
"98,MA,MA Total Mig - Foreign,7293,9048,135916"
"25,MA,MA Non-Migrants,2498625,5050082,187179691"
"36,NY,NEW YORK,8409,12348,515131"
"57,FR,Foreign,7293,9048,135916"
"12,FL,FLORIDA,6358,10507,258777"
"33,NH,NEW HAMPSHIRE,6139,9258,304198"
"09,CT,CONNECTICUT,5015,7530,341182"
"06,CA,CALIFORNIA,4836,7233,375588"
"44,RI,RHODE ISLAND,4732,7569,231335"
"34,NJ,NEW JERSEY,2697,4337,206692"
"42,PA,PENNSYLVANIA,2546,3902,160932"
"23,ME,MAINE,2094,2941,78219"
"51,VA,VIRGINIA,1889,3051,117384"
"48,TX,TEXAS,1805,3035,106888"
"37,NC,NORTH CAROLINA,1596,2630,81162"
"17,IL,ILLINOIS,1509,2341,105081"
"24,MD,MARYLAND,1378,2217,86659"
"39,OH,OHIO,1305,2120,91451"
"50,VT,VERMONT,1279,1739,50841"
"13,GA,GEORGIA,1207,2104,79752"
"26,MI,MICHIGAN,1069,1701,69421"
"08,CO,COLORADO,871,1344,60733"
"53,WA,WASHINGTON,863,1299,47492"
"04,AZ,ARIZONA,821,1244,39297"
"27,MN,MINNESOTA,631,918,35227"
"11,DC,DISTRICT OF COLUMBIA,578,722,36858"
"45,SC,SOUTH CAROLINA,532,892,22405"
"47,TN,TENNESSEE,503,793,22665"
"29,MO,MISSOURI,475,764,23928"
"18,IN,INDIANA,469,760,40323"
"55,WI,WISCONSIN,464,708,23704"
"41,OR,OREGON,373,562,23594"
"32,NV,NEVADA,333,503,13422"
"15,HI,HAWAII,258,415,13949"
"01,AL,ALABAMA,257,453,9627"
"49,UT,UTAH,250,462,11865"
"22,LA,LOUISIANA,244,398,10893"
"21,KY,KENTUCKY,233,404,10746"
"20,KS,KANSAS,228,368,11510"
"35,NM,NEW MEXICO,222,334,9616"
"40,OK,OKLAHOMA,193,323,7821"
"19,IA,IOWA,191,279,8365"
"10,DE,DELAWARE,186,290,8064"
"02,AK,ALASKA,133,223,5231"
"28,MS,MISSISSIPPI,109,204,4595"
"05,AR,ARKANSAS,101,186,5452"
"31,NE,NEBRASKA,100,165,4527"
"54,WV,WEST VIRGINIA,98,159,4370"
"16,ID,IDAHO,94,144,5157"
"30,MT,MONTANA,91,127,2437"
"38,ND,NORTH DAKOTA,41,62,1037"
"46,SD,SOUTH DAKOTA,37,56,11312"
"56,WY,WYOMING,36,47,1533"
